"id","code","name","miningSiteId","startPoint","endPoint","distance","roadCondition","maxSpeed","gradient","isActive","lastMaintenance","createdAt","updatedAt"
"cmhsbjnnf037wmaftucima0e7","ROAD-0286","Road Segment 286","cmhsbjldd00ommaftp51hua2k","Point-Z","Point-[",4.193784145929959,"EXCELLENT",28,-1.192434286688391,true,"2025-11-07T23:02:35.119Z","2025-11-09T23:02:35.643Z","2025-11-09T23:02:35.643Z"
"cmhsbjnnh037ymaftgnvkz8kp","ROAD-0287","Road Segment 287","cmhsbjlde00onmaftmsbm1tnr","Point-A","Point-B",2.607122302895598,"POOR",45,0.2501959719561242,true,"2025-10-06T23:02:35.119Z","2025-11-09T23:02:35.645Z","2025-11-09T23:02:35.645Z"
"cmhsbjnni0380maft5w0z7n0h","ROAD-0288","Road Segment 288","cmhsbjldg00oomaftugn72tjl","Point-B","Point-C",4.037575641928111,"GOOD",42,-4.906358823049234,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.647Z","2025-11-09T23:02:35.647Z"
"cmhsbjnnk0382mafttjot5lsy","ROAD-0289","Road Segment 289","cmhsbjldh00opmaft0kmnpr9t","Point-C","Point-D",2.044780086901716,"EXCELLENT",48,6.766568556952215,true,"2025-09-23T23:02:35.119Z","2025-11-09T23:02:35.649Z","2025-11-09T23:02:35.649Z"
"cmhsbjnnn0384maftt23wxxqw","ROAD-0290","Road Segment 290","cmhsbjldj00oqmaftko412z42","Point-D","Point-E",2.17162469644475,"GOOD",43,1.974048907372707,true,,"2025-11-09T23:02:35.651Z","2025-11-09T23:02:35.651Z"
"cmhsbjnnp0386mafth0pqj1hg","ROAD-0291","Road Segment 291","cmhsbjldk00ormaftsvdnwhk9","Point-E","Point-F",2.217526481305389,"POOR",22,3.199390249380651,true,"2025-09-25T23:02:35.119Z","2025-11-09T23:02:35.653Z","2025-11-09T23:02:35.653Z"
"cmhsbjnnr0388maftbx1ld3yt","ROAD-0292","Road Segment 292","cmhsbjldl00osmaftk550bccx","Point-F","Point-G",3.156881239645467,"POOR",32,-0.5458577231805215,true,,"2025-11-09T23:02:35.655Z","2025-11-09T23:02:35.655Z"
"cmhsbjnnt038amaft8tuhwgcp","ROAD-0293","Road Segment 293","cmhsbjldn00otmaft418d5ar7","Point-G","Point-H",3.663590981311295,"FAIR",44,3.512936092158757,false,,"2025-11-09T23:02:35.657Z","2025-11-09T23:02:35.657Z"
"cmhsbjnnv038cmaftcyzxi52b","ROAD-0294","Road Segment 294","cmhsbjldp00oumaftcp61w2sf","Point-H","Point-I",1.678283955794047,"FAIR",48,1.762884618906122,true,,"2025-11-09T23:02:35.660Z","2025-11-09T23:02:35.660Z"
"cmhsbjnnx038emaft9khnol27","ROAD-0295","Road Segment 295","cmhsbjldr00ovmaftiwnc3ugx","Point-I","Point-J",2.672477038413155,"GOOD",41,-4.886288824324613,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.662Z","2025-11-09T23:02:35.662Z"
"cmhsbjnnz038gmaftb6inqg5w","ROAD-0296","Road Segment 296","cmhsbjlds00owmaft9j257nzv","Point-J","Point-K",4.553996550044987,"EXCELLENT",36,-3.183370427499614,true,"2025-10-21T23:02:35.119Z","2025-11-09T23:02:35.664Z","2025-11-09T23:02:35.664Z"
"cmhsbjno2038imaftwn59vj6t","ROAD-0297","Road Segment 297","cmhsbjldt00oxmaftrvktzold","Point-K","Point-L",1.054632376575311,"POOR",45,7.907109410700091,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.666Z","2025-11-09T23:02:35.666Z"
"cmhsbjno4038kmaft796vfcgr","ROAD-0298","Road Segment 298","cmhsbjldv00oymaft5q3qizb9","Point-L","Point-M",1.139778357419948,"FAIR",37,2.421150991226567,true,"2025-09-23T23:02:35.119Z","2025-11-09T23:02:35.669Z","2025-11-09T23:02:35.669Z"
"cmhsbjno6038mmaft1tcvftes","ROAD-0299","Road Segment 299","cmhsbjldw00ozmafteu2ak4gm","Point-M","Point-N",2.936648516389962,"POOR",31,1.341398091402983,true,"2025-10-29T23:02:35.119Z","2025-11-09T23:02:35.671Z","2025-11-09T23:02:35.671Z"
"cmhsbjno8038omaft3j43m5b9","ROAD-0300","Road Segment 300","cmhsbjldy00p0maft9l1jfuyh","Point-N","Point-O",3.156585867063032,"POOR",46,5.345183088070618,true,"2025-10-14T23:02:35.119Z","2025-11-09T23:02:35.672Z","2025-11-09T23:02:35.672Z"
"cmhsbjnoa038qmaftgylfn3zj","ROAD-0301","Road Segment 301","cmhsbjle100p1maftwkdvz4xk","Point-O","Point-P",4.893065647896226,"POOR",38,7.668800259182419,true,"2025-10-20T23:02:35.119Z","2025-11-09T23:02:35.674Z","2025-11-09T23:02:35.674Z"
"cmhsbjnoc038smaftxszefn2g","ROAD-0302","Road Segment 302","cmhsbjle300p2maftpj60fl4k","Point-P","Point-Q",2.494228545144807,"GOOD",32,6.969872628465511,true,"2025-10-18T23:02:35.119Z","2025-11-09T23:02:35.676Z","2025-11-09T23:02:35.676Z"
"cmhsbjnoe038umaft7ckd8q4f","ROAD-0303","Road Segment 303","cmhsbjle600p3maftouy4pxpm","Point-Q","Point-R",0.6887352245763799,"FAIR",28,-0.03065039004584769,true,"2025-11-05T23:02:35.119Z","2025-11-09T23:02:35.679Z","2025-11-09T23:02:35.679Z"
"cmhsbjnog038wmaftisziidel","ROAD-0304","Road Segment 304","cmhsbjle800p4maft0sdun6s8","Point-R","Point-S",3.594935977318402,"GOOD",21,-2.641856806160198,true,"2025-10-03T23:02:35.119Z","2025-11-09T23:02:35.680Z","2025-11-09T23:02:35.680Z"
"cmhsbjnoi038ymaftzsr15xti","ROAD-0305","Road Segment 305","cmhsbjlea00p5maftkssjbc89","Point-S","Point-T",2.371872939789548,"POOR",20,-1.226341811924617,true,"2025-09-19T23:02:35.119Z","2025-11-09T23:02:35.683Z","2025-11-09T23:02:35.683Z"
"cmhsbjnok0390maftvur3edtq","ROAD-0306","Road Segment 306","cmhsbjleb00p6maft5h16ky89","Point-T","Point-U",0.9592572463249761,"GOOD",26,8.640716649862187,true,,"2025-11-09T23:02:35.685Z","2025-11-09T23:02:35.685Z"
"cmhsbjnom0392maftxar9do37","ROAD-0307","Road Segment 307","cmhsbjled00p7maftuqkiaz5z","Point-U","Point-V",2.800634236049963,"EXCELLENT",20,-4.98448943514624,true,,"2025-11-09T23:02:35.687Z","2025-11-09T23:02:35.687Z"
"cmhsbjnoo0394maftabh9y2ub","ROAD-0308","Road Segment 308","cmhsbjlee00p8maftrpm1qfet","Point-V","Point-W",0.9107804160905333,"FAIR",46,9.079559766651862,true,,"2025-11-09T23:02:35.688Z","2025-11-09T23:02:35.688Z"
"cmhsbjnop0396mafttlafbzw6","ROAD-0309","Road Segment 309","cmhsbjleg00p9maftptjooqdt","Point-W","Point-X",4.15781981424619,"POOR",21,5.774700753568835,true,"2025-09-23T23:02:35.119Z","2025-11-09T23:02:35.690Z","2025-11-09T23:02:35.690Z"
"cmhsbjnor0398maft5j3qgmsh","ROAD-0310","Road Segment 310","cmhsbjlei00pamaftrsgmry5e","Point-X","Point-Y",0.6940906755999855,"FAIR",39,9.66475602709297,true,"2025-09-30T23:02:35.119Z","2025-11-09T23:02:35.691Z","2025-11-09T23:02:35.691Z"
"cmhsbjnot039amaftb65ec987","ROAD-0311","Road Segment 311","cmhsbjlek00pbmafteu42cv30","Point-Y","Point-Z",2.935976145951521,"FAIR",38,-0.5102712213804326,true,"2025-10-07T23:02:35.119Z","2025-11-09T23:02:35.693Z","2025-11-09T23:02:35.693Z"
"cmhsbjnou039cmaftfpf5k6wv","ROAD-0312","Road Segment 312","cmhsbjlem00pcmaft280wq111","Point-Z","Point-[",1.155055014196213,"EXCELLENT",41,3.639499009602117,true,,"2025-11-09T23:02:35.695Z","2025-11-09T23:02:35.695Z"
"cmhsbjnow039emaftwf1boyl9","ROAD-0313","Road Segment 313","cmhsbjleo00pdmafttawec34m","Point-A","Point-B",4.28041029669332,"FAIR",30,-0.3542718014386743,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.696Z","2025-11-09T23:02:35.696Z"
"cmhsbjnoy039gmaftxqj7fhm7","ROAD-0314","Road Segment 314","cmhsbjlep00pemaftzn6p02gx","Point-B","Point-C",4.850204839681308,"POOR",47,4.872255925629487,true,"2025-09-17T23:02:35.119Z","2025-11-09T23:02:35.698Z","2025-11-09T23:02:35.698Z"
"cmhsbjnp0039imaftdzrtqygj","ROAD-0315","Road Segment 315","cmhsbjleq00pfmaftuunf1dn2","Point-C","Point-D",1.416721308085,"POOR",24,2.84243498052688,false,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.700Z","2025-11-09T23:02:35.700Z"
"cmhsbjnp2039kmaft2ws0eehw","ROAD-0316","Road Segment 316","cmhsbjler00pgmaftccw3ctqi","Point-D","Point-E",2.601483451211091,"FAIR",46,2.117078992197139,true,"2025-10-30T23:02:35.119Z","2025-11-09T23:02:35.702Z","2025-11-09T23:02:35.702Z"
"cmhsbjnp3039mmaftetkljnbf","ROAD-0317","Road Segment 317","cmhsbjles00phmaftmjut5flj","Point-E","Point-F",3.533086157622995,"POOR",37,0.222473780758583,true,,"2025-11-09T23:02:35.704Z","2025-11-09T23:02:35.704Z"
"cmhsbjnp5039omaftc1mgpouk","ROAD-0318","Road Segment 318","cmhsbjleu00pimaftpa133tma","Point-F","Point-G",3.850175103085699,"EXCELLENT",25,4.789177284689444,true,"2025-10-16T23:02:35.119Z","2025-11-09T23:02:35.705Z","2025-11-09T23:02:35.705Z"
"cmhsbjnp7039qmaft5vrkqdkt","ROAD-0319","Road Segment 319","cmhsbjlev00pjmaftukn4pvyv","Point-G","Point-H",1.857163570576465,"POOR",38,7.675716853515947,true,"2025-10-02T23:02:35.119Z","2025-11-09T23:02:35.707Z","2025-11-09T23:02:35.707Z"
"cmhsbjnp8039smaftskrpdru5","ROAD-0320","Road Segment 320","cmhsbjlew00pkmafty17etg15","Point-H","Point-I",0.9531469098691848,"GOOD",29,7.736147638086928,true,,"2025-11-09T23:02:35.709Z","2025-11-09T23:02:35.709Z"
"cmhsbjnpa039umafto06aoffr","ROAD-0321","Road Segment 321","cmhsbjley00plmaftocaz1dam","Point-I","Point-J",1.211001768610294,"POOR",41,8.204267481274048,true,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.710Z","2025-11-09T23:02:35.710Z"
"cmhsbjnpb039wmaftn7s07u9a","ROAD-0322","Road Segment 322","cmhsbjlez00pmmaftzx2q9nnx","Point-J","Point-K",1.336250222380907,"EXCELLENT",20,3.986481316737326,true,"2025-10-17T23:02:35.119Z","2025-11-09T23:02:35.712Z","2025-11-09T23:02:35.712Z"
"cmhsbjnpd039ymaft4obb721s","ROAD-0323","Road Segment 323","cmhsbjlf000pnmaftm5yrjp1i","Point-K","Point-L",2.562706986559775,"POOR",22,6.520089536357935,true,"2025-10-07T23:02:35.119Z","2025-11-09T23:02:35.713Z","2025-11-09T23:02:35.713Z"
"cmhsbjnpf03a0maftgu84z9ec","ROAD-0324","Road Segment 324","cmhsbjlf200pomaftae5xi3vn","Point-L","Point-M",3.733430118343563,"POOR",47,5.272046451398193,true,"2025-09-26T23:02:35.119Z","2025-11-09T23:02:35.715Z","2025-11-09T23:02:35.715Z"
"cmhsbjnph03a2mafthyrwcdbq","ROAD-0325","Road Segment 325","cmhsbjlf300ppmafti77iajui","Point-M","Point-N",3.174263018035588,"GOOD",43,0.3569199648649999,true,"2025-09-20T23:02:35.119Z","2025-11-09T23:02:35.717Z","2025-11-09T23:02:35.717Z"
"cmhsbjnpj03a4maftjsbbzuy2","ROAD-0326","Road Segment 326","cmhsbjlf500pqmaftlp1nxt5v","Point-N","Point-O",3.527958654566072,"POOR",23,0.9172172730469752,true,"2025-09-14T23:02:35.119Z","2025-11-09T23:02:35.719Z","2025-11-09T23:02:35.719Z"
"cmhsbjnpk03a6maft8zxa7l94","ROAD-0327","Road Segment 327","cmhsbjlf600prmaft6428v93f","Point-O","Point-P",0.9363677998802796,"GOOD",39,-3.022412674898049,true,,"2025-11-09T23:02:35.721Z","2025-11-09T23:02:35.721Z"
"cmhsbjnpm03a8maftx389827a","ROAD-0328","Road Segment 328","cmhsbjlf700psmaft9oc7ga4e","Point-P","Point-Q",2.033566499693312,"FAIR",47,7.950966662671604,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.722Z","2025-11-09T23:02:35.722Z"
"cmhsbjnpn03aamaftzc6nlpgz","ROAD-0329","Road Segment 329","cmhsbjlf800ptmaftgzwdlwzt","Point-Q","Point-R",4.737233400021512,"POOR",32,-4.274768868958478,true,"2025-11-08T23:02:35.119Z","2025-11-09T23:02:35.724Z","2025-11-09T23:02:35.724Z"
"cmhsbjnpp03acmaftr7xwxno4","ROAD-0330","Road Segment 330","cmhsbjlfa00pumaftlzj9q2vi","Point-R","Point-S",3.829182211989921,"GOOD",36,-2.396801870425057,true,,"2025-11-09T23:02:35.725Z","2025-11-09T23:02:35.725Z"
"cmhsbjnpq03aemaftjda34ira","ROAD-0331","Road Segment 331","cmhsbjlfb00pvmaft6as9a5s8","Point-S","Point-T",2.435794910411752,"POOR",34,-1.892879840038292,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.727Z","2025-11-09T23:02:35.727Z"
"cmhsbjnps03agmaft0t8938oa","ROAD-0332","Road Segment 332","cmhsbjlfc00pwmaft12yda2og","Point-T","Point-U",3.893069815627929,"POOR",41,8.341762925945392,true,"2025-09-20T23:02:35.119Z","2025-11-09T23:02:35.728Z","2025-11-09T23:02:35.728Z"
"cmhsbjnpu03aimaftv799or4o","ROAD-0333","Road Segment 333","cmhsbjlfd00pxmaft3bhw857w","Point-U","Point-V",4.446456803994735,"EXCELLENT",34,2.839605202050247,true,,"2025-11-09T23:02:35.730Z","2025-11-09T23:02:35.730Z"
"cmhsbjnpw03akmaft56k6l3pq","ROAD-0334","Road Segment 334","cmhsbjlfe00pymaft3gwynpus","Point-V","Point-W",1.345001505827344,"EXCELLENT",30,-0.09115618961253169,true,,"2025-11-09T23:02:35.732Z","2025-11-09T23:02:35.732Z"
"cmhsbjnpy03ammaftltwvw81u","ROAD-0335","Road Segment 335","cmhsbjlfg00pzmaftvo96adsx","Point-W","Point-X",1.697387938044244,"FAIR",42,3.223657934951458,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.734Z","2025-11-09T23:02:35.734Z"
"cmhsbjnq003aomaftheqbek2y","ROAD-0336","Road Segment 336","cmhsbjlfi00q0maftbl3zbe6x","Point-X","Point-Y",4.947762699427001,"EXCELLENT",27,-3.677241543114689,true,,"2025-11-09T23:02:35.736Z","2025-11-09T23:02:35.736Z"
"cmhsbjnq103aqmaftoa4hu0sm","ROAD-0337","Road Segment 337","cmhsbjlfj00q1maftclg3v0c5","Point-Y","Point-Z",3.745057783182593,"EXCELLENT",35,2.591340188632101,true,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.738Z","2025-11-09T23:02:35.738Z"
"cmhsbjnq303asmaftb9o1nm5n","ROAD-0338","Road Segment 338","cmhsbjlfk00q2maftlqr7w2mx","Point-Z","Point-[",1.932249733986571,"EXCELLENT",32,0.5615210590041739,true,,"2025-11-09T23:02:35.739Z","2025-11-09T23:02:35.739Z"
"cmhsbjnq403aumaftkz6q5xtd","ROAD-0339","Road Segment 339","cmhsbjlfm00q3maftg8xhq7wp","Point-A","Point-B",1.180237548997334,"POOR",44,-3.675648468680546,true,,"2025-11-09T23:02:35.741Z","2025-11-09T23:02:35.741Z"
"cmhsbjnq603awmaftd7rgxxp4","ROAD-0340","Road Segment 340","cmhsbjlfn00q4maftr01im3e3","Point-B","Point-C",3.296873526421467,"POOR",39,7.711111300207433,true,"2025-10-06T23:02:35.119Z","2025-11-09T23:02:35.743Z","2025-11-09T23:02:35.743Z"
"cmhsbjnq803aymaft2bb7qogm","ROAD-0341","Road Segment 341","cmhsbjlfo00q5maftkime8tvj","Point-C","Point-D",1.808032176401016,"GOOD",26,7.778858587443656,true,"2025-10-19T23:02:35.119Z","2025-11-09T23:02:35.744Z","2025-11-09T23:02:35.744Z"
"cmhsbjnq903b0maft1z2bzyzf","ROAD-0342","Road Segment 342","cmhsbjlfq00q6maft0h1pliby","Point-D","Point-E",2.298071654911288,"EXCELLENT",24,0.5112894559921539,false,"2025-10-18T23:02:35.119Z","2025-11-09T23:02:35.746Z","2025-11-09T23:02:35.746Z"
"cmhsbjnqb03b2maft7gxk5oer","ROAD-0343","Road Segment 343","cmhsbjlfr00q7maftpbq22f39","Point-E","Point-F",2.356637659634603,"POOR",27,0.001414571745764981,true,"2025-09-15T23:02:35.119Z","2025-11-09T23:02:35.747Z","2025-11-09T23:02:35.747Z"
"cmhsbjnqd03b4maftlus0d5nl","ROAD-0344","Road Segment 344","cmhsbjlfs00q8mafte9lgks23","Point-F","Point-G",2.011864765639869,"FAIR",44,-4.254488369360358,true,"2025-10-21T23:02:35.119Z","2025-11-09T23:02:35.750Z","2025-11-09T23:02:35.750Z"
"cmhsbjnqf03b6maftr037ljwr","ROAD-0345","Road Segment 345","cmhsbjlft00q9maftm5u5pf8x","Point-G","Point-H",0.8776679289424497,"FAIR",37,7.411144121103939,true,"2025-10-05T23:02:35.119Z","2025-11-09T23:02:35.752Z","2025-11-09T23:02:35.752Z"
"cmhsbjnqh03b8maftr9krzxlm","ROAD-0346","Road Segment 346","cmhsbjlfu00qamaftbhd97dyz","Point-H","Point-I",3.464247238084803,"EXCELLENT",30,5.721037696174434,true,"2025-09-23T23:02:35.119Z","2025-11-09T23:02:35.753Z","2025-11-09T23:02:35.753Z"
"cmhsbjnqi03bamaft9lbr3zhw","ROAD-0347","Road Segment 347","cmhsbjlfw00qbmaft3gcgrx8d","Point-I","Point-J",2.310508401293632,"GOOD",49,-0.6139912810814998,true,"2025-09-23T23:02:35.119Z","2025-11-09T23:02:35.755Z","2025-11-09T23:02:35.755Z"
"cmhsbjnqk03bcmaftwo57632j","ROAD-0348","Road Segment 348","cmhsbjlfx00qcmaftooymyxot","Point-J","Point-K",1.276283455197969,"FAIR",43,-3.32507947821097,true,,"2025-11-09T23:02:35.756Z","2025-11-09T23:02:35.756Z"
"cmhsbjnqm03bemaft11lh559l","ROAD-0349","Road Segment 349","cmhsbjlfz00qdmaft567lvbm8","Point-K","Point-L",1.038313648635279,"POOR",22,0.622653292017576,true,"2025-09-22T23:02:35.119Z","2025-11-09T23:02:35.758Z","2025-11-09T23:02:35.758Z"
"cmhsbjnqo03bgmaftwo0atsfl","ROAD-0350","Road Segment 350","cmhsbjlg000qemaft3klffur1","Point-L","Point-M",3.495987245042459,"POOR",31,1.746395654801055,true,,"2025-11-09T23:02:35.760Z","2025-11-09T23:02:35.760Z"
"cmhsbjnqp03bimaft0hqizzlv","ROAD-0351","Road Segment 351","cmhsbjlg200qfmaftye32dxcp","Point-M","Point-N",2.839530238283489,"EXCELLENT",36,7.698084303729068,true,"2025-11-04T23:02:35.119Z","2025-11-09T23:02:35.762Z","2025-11-09T23:02:35.762Z"
"cmhsbjnqr03bkmafttanlimcw","ROAD-0352","Road Segment 352","cmhsbjlg300qgmaftczs2ivxs","Point-N","Point-O",1.042149397932128,"POOR",40,4.435036710130586,true,"2025-10-24T23:02:35.119Z","2025-11-09T23:02:35.763Z","2025-11-09T23:02:35.763Z"
"cmhsbjnqt03bmmaftr4xbfnsh","ROAD-0353","Road Segment 353","cmhsbjlg400qhmaftpv4c19f7","Point-O","Point-P",0.9230638247932699,"POOR",31,-3.036565399066379,true,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.765Z","2025-11-09T23:02:35.765Z"
"cmhsbjnqv03bomaftwfi5x55h","ROAD-0354","Road Segment 354","cmhsbjlg500qimaftsw858y3d","Point-P","Point-Q",2.048143750119634,"GOOD",34,-4.377086965888173,true,"2025-09-29T23:02:35.119Z","2025-11-09T23:02:35.767Z","2025-11-09T23:02:35.767Z"
"cmhsbjnqx03bqmaft9pen44hh","ROAD-0355","Road Segment 355","cmhsbjlg700qjmaftp4m1o38c","Point-Q","Point-R",2.085903876016178,"GOOD",35,3.816870569983731,true,,"2025-11-09T23:02:35.769Z","2025-11-09T23:02:35.769Z"
"cmhsbjnqy03bsmaft4up02a9p","ROAD-0356","Road Segment 356","cmhsbjlg800qkmaftmlefa943","Point-R","Point-S",4.35462659052553,"POOR",22,6.150095433345976,true,"2025-10-07T23:02:35.119Z","2025-11-09T23:02:35.770Z","2025-11-09T23:02:35.770Z"
"cmhsbjnr003bumaftptkjftxs","ROAD-0357","Road Segment 357","cmhsbjlg900qlmaftgtlgp2uu","Point-S","Point-T",4.544920854356259,"GOOD",24,-1.882026193090271,true,,"2025-11-09T23:02:35.772Z","2025-11-09T23:02:35.772Z"
"cmhsbjnr103bwmaft53ahwlf6","ROAD-0358","Road Segment 358","cmhsbjlga00qmmaftd5lsh8kj","Point-T","Point-U",2.829767965263406,"FAIR",32,6.571091032268798,true,"2025-10-13T23:02:35.119Z","2025-11-09T23:02:35.774Z","2025-11-09T23:02:35.774Z"
"cmhsbjnr303bymaftsteyo49q","ROAD-0359","Road Segment 359","cmhsbjlgb00qnmaftycl0wa2l","Point-U","Point-V",4.2884464213191,"FAIR",22,0.8645011782668677,true,"2025-10-12T23:02:35.119Z","2025-11-09T23:02:35.775Z","2025-11-09T23:02:35.775Z"
"cmhsbjnr503c0maftkegb461m","ROAD-0360","Road Segment 360","cmhsbjlgd00qomafttm098n4e","Point-V","Point-W",2.284081382502781,"EXCELLENT",23,-1.112149788943677,true,"2025-09-22T23:02:35.119Z","2025-11-09T23:02:35.777Z","2025-11-09T23:02:35.777Z"
"cmhsbjnr603c2maft89mnqq9k","ROAD-0361","Road Segment 361","cmhsbjlge00qpmafteu4w92s5","Point-W","Point-X",3.367083364962645,"GOOD",42,8.032956050641321,true,"2025-09-19T23:02:35.119Z","2025-11-09T23:02:35.779Z","2025-11-09T23:02:35.779Z"
"cmhsbjnr803c4maftyjha0jkv","ROAD-0362","Road Segment 362","cmhsbjlgg00qqmaftu4oeeqmo","Point-X","Point-Y",0.5088191789250088,"GOOD",43,4.708681294959362,true,"2025-11-06T23:02:35.119Z","2025-11-09T23:02:35.780Z","2025-11-09T23:02:35.780Z"
"cmhsbjnra03c6maftebu19l9h","ROAD-0363","Road Segment 363","cmhsbjlgi00qrmaftmox9xq91","Point-Y","Point-Z",4.277531610175911,"GOOD",47,8.901271202211037,true,"2025-10-24T23:02:35.119Z","2025-11-09T23:02:35.782Z","2025-11-09T23:02:35.782Z"
"cmhsbjnrc03c8maftn9ajx2n1","ROAD-0364","Road Segment 364","cmhsbjlgj00qsmaftek8oiqub","Point-Z","Point-[",4.747105284630948,"FAIR",48,5.270360374630195,true,"2025-10-02T23:02:35.119Z","2025-11-09T23:02:35.785Z","2025-11-09T23:02:35.785Z"
"cmhsbjnre03camaftaku4bpzp","ROAD-0365","Road Segment 365","cmhsbjlgk00qtmaftna1a78ia","Point-A","Point-B",3.342678591790461,"EXCELLENT",33,6.329712893142915,true,"2025-10-01T23:02:35.119Z","2025-11-09T23:02:35.787Z","2025-11-09T23:02:35.787Z"
"cmhsbjnrg03ccmafto6uwbvz5","ROAD-0366","Road Segment 366","cmhsbjlgm00qumaft6z61msqq","Point-B","Point-C",3.753386473411604,"POOR",25,6.854699073412915,true,,"2025-11-09T23:02:35.788Z","2025-11-09T23:02:35.788Z"
"cmhsbjnri03cemaft5aqbfl3p","ROAD-0367","Road Segment 367","cmhsbjlgn00qvmaft1qqher0x","Point-C","Point-D",4.605221379813443,"POOR",32,8.102784850723644,true,"2025-09-30T23:02:35.119Z","2025-11-09T23:02:35.790Z","2025-11-09T23:02:35.790Z"
"cmhsbjnrj03cgmaft52g3sj6r","ROAD-0368","Road Segment 368","cmhsbjlgo00qwmaftge1a518s","Point-D","Point-E",3.778350666907643,"GOOD",40,-1.153135597163985,true,"2025-10-17T23:02:35.119Z","2025-11-09T23:02:35.792Z","2025-11-09T23:02:35.792Z"
"cmhsbjnrl03cimafteqdnc2fy","ROAD-0369","Road Segment 369","cmhsbjlgp00qxmaftn810vz7w","Point-E","Point-F",3.271504807828649,"POOR",42,-4.46660327020869,true,,"2025-11-09T23:02:35.794Z","2025-11-09T23:02:35.794Z"
"cmhsbjnrn03ckmaftlea0zwkv","ROAD-0370","Road Segment 370","cmhsbjlgr00qymaft10tl4eff","Point-F","Point-G",0.7809569262555441,"FAIR",46,-0.7261786108874375,true,"2025-09-19T23:02:35.119Z","2025-11-09T23:02:35.795Z","2025-11-09T23:02:35.795Z"
"cmhsbjnro03cmmafttm859ehv","ROAD-0371","Road Segment 371","cmhsbjlgs00qzmaft0a212v3g","Point-G","Point-H",2.423345053512898,"EXCELLENT",30,2.86035435752107,true,"2025-10-01T23:02:35.119Z","2025-11-09T23:02:35.797Z","2025-11-09T23:02:35.797Z"
"cmhsbjnrr03comaftwwcymnpk","ROAD-0372","Road Segment 372","cmhsbjlgt00r0mafta1udrnhm","Point-H","Point-I",4.372087452195421,"POOR",39,6.886575111878333,true,"2025-10-27T23:02:35.119Z","2025-11-09T23:02:35.799Z","2025-11-09T23:02:35.799Z"
"cmhsbjnrt03cqmaftl2egum7n","ROAD-0373","Road Segment 373","cmhsbjlgv00r1maftxk80ruxq","Point-I","Point-J",3.360906308045882,"POOR",25,3.67479548889926,true,,"2025-11-09T23:02:35.801Z","2025-11-09T23:02:35.801Z"
"cmhsbjnrv03csmaftezjmn0lz","ROAD-0374","Road Segment 374","cmhsbjlgx00r2maftmkrgsbcf","Point-J","Point-K",1.587598122169922,"GOOD",45,6.769192370508888,true,,"2025-11-09T23:02:35.803Z","2025-11-09T23:02:35.803Z"
"cmhsbjnrw03cumaftylq2106o","ROAD-0375","Road Segment 375","cmhsbjlgy00r3maftmdjrbneh","Point-K","Point-L",3.111311925258174,"POOR",41,4.428724567059069,true,"2025-10-08T23:02:35.119Z","2025-11-09T23:02:35.805Z","2025-11-09T23:02:35.805Z"
"cmhsbjnry03cwmaftbnfdp3em","ROAD-0376","Road Segment 376","cmhsbjlh000r4maftmudwno2f","Point-L","Point-M",2.232579547136434,"EXCELLENT",26,-2.462488806413046,true,"2025-09-26T23:02:35.119Z","2025-11-09T23:02:35.806Z","2025-11-09T23:02:35.806Z"
"cmhsbjns003cymaftvstk3rg8","ROAD-0377","Road Segment 377","cmhsbjlh100r5maftriv50gog","Point-M","Point-N",0.9408957985880304,"EXCELLENT",33,9.063758163782268,true,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.808Z","2025-11-09T23:02:35.808Z"
"cmhsbjns103d0maftu118an8b","ROAD-0378","Road Segment 378","cmhsbjlh200r6mafttt051ilt","Point-N","Point-O",0.550894007153045,"EXCELLENT",32,3.20980329728304,false,"2025-09-18T23:02:35.119Z","2025-11-09T23:02:35.810Z","2025-11-09T23:02:35.810Z"
"cmhsbjns303d2maftai4qkokl","ROAD-0379","Road Segment 379","cmhsbjlh300r7maft7ayjknd7","Point-O","Point-P",4.758207751043566,"FAIR",22,2.188697036997453,true,"2025-11-02T23:02:35.119Z","2025-11-09T23:02:35.811Z","2025-11-09T23:02:35.811Z"
"cmhsbjns403d4maft189za9hg","ROAD-0380","Road Segment 380","cmhsbjlh400r8maft26iarsfz","Point-P","Point-Q",2.050015719633013,"FAIR",32,9.9404300481173,true,"2025-09-22T23:02:35.119Z","2025-11-09T23:02:35.813Z","2025-11-09T23:02:35.813Z"
