"id","jettyBerthId","vesselCode","vesselName","arrivalTime","berthingTime","loadingStart","loadingEnd","departureTime","draftArrival","draftDeparture","waitingTime","remarks","createdAt","updatedAt"
"cmhsbjvbs0a8mmaftcpyr8hil","cmhsbjs4e073zmaftjyfy80i6","TUG-0455","Tugboat Borneo-455","2025-09-27T23:02:44.896Z","2025-09-28T01:22:44.896Z","2025-09-28T01:52:20.303Z","2025-09-28T23:13:26.684Z","2025-09-29T00:13:43.225Z",7.632273121004841,7.708558873122983,140,,"2025-11-09T23:02:45.592Z","2025-11-09T23:02:45.592Z"
"cmhsbjvbt0a8omaft5f872lx0","cmhsbjs4f0740maftbtdsjbsz","TUG-0456","Tugboat Mahakam-456","2025-10-22T23:02:44.896Z","2025-10-22T23:28:44.896Z","2025-10-22T23:45:29.721Z","2025-10-23T05:56:27.688Z","2025-10-23T07:07:22.309Z",7.165442920897513,8.904567538028502,26,,"2025-11-09T23:02:45.594Z","2025-11-09T23:02:45.594Z"
"cmhsbjvbv0a8qmaft4m52zcge","cmhsbjs4g0741maft4ju18w7x","TUG-0457","Tugboat Samudra-457","2025-11-02T23:02:44.896Z","2025-11-02T23:57:44.896Z","2025-11-03T00:32:54.941Z","2025-11-03T09:48:58.612Z","2025-11-03T10:51:30.945Z",8.4596789366202,8.496798251430386,55,,"2025-11-09T23:02:45.595Z","2025-11-09T23:02:45.595Z"
"cmhsbjvbw0a8smafth0bzh5re","cmhsbjs4h0742maft1nbtkdzb","TUG-0458","Tugboat Mahakam-458","2025-09-21T23:02:44.896Z","2025-09-22T00:34:44.896Z","2025-09-22T00:42:59.683Z","2025-09-22T10:28:48.424Z","2025-09-22T11:23:15.018Z",8.018232430373494,8.742384220897023,92,,"2025-11-09T23:02:45.596Z","2025-11-09T23:02:45.596Z"
"cmhsbjvby0a8umaftvom5p8yc","cmhsbjs4i0743maft738klgky","TUG-0459","Tugboat Samudra-459","2025-10-29T23:02:44.896Z","2025-10-29T23:35:44.896Z","2025-10-30T00:30:07.464Z","2025-10-30T18:36:49.154Z","2025-10-30T19:09:36.340Z",8.169883616445482,7.792687855416471,33,,"2025-11-09T23:02:45.598Z","2025-11-09T23:02:45.598Z"
"cmhsbjvc00a8wmaftr1z3vjxe","cmhsbjs4k0744maftdnqizoxq","TUG-0460","Tugboat Barito-460","2025-10-06T23:02:44.896Z","2025-10-07T01:15:44.896Z","2025-10-07T01:31:30.492Z","2025-10-07T15:24:47.469Z","2025-10-07T16:40:14.734Z",6.136786056752755,8.717715041253712,133,,"2025-11-09T23:02:45.600Z","2025-11-09T23:02:45.600Z"
"cmhsbjvc10a8ymaftmu82t1i5","cmhsbjs4l0745maftawsr2ecm","TUG-0461","Tugboat Nusantara-461","2025-10-22T23:02:44.896Z","2025-10-23T01:45:44.896Z","2025-10-23T02:17:21.826Z","2025-10-23T12:37:54.246Z","2025-10-23T13:21:47.636Z",8.107704182833317,8.050696386859576,163,,"2025-11-09T23:02:45.602Z","2025-11-09T23:02:45.602Z"
"cmhsbjvc30a90maft0mki8dgt","cmhsbjs4m0746maft7fcrqo55","TUG-0462","Tugboat Kapuas-462","2025-09-29T23:02:44.896Z","2025-09-29T23:16:44.896Z","2025-09-29T23:45:40.860Z","2025-09-30T07:02:01.178Z","2025-09-30T07:47:31.617Z",8.833156150681749,8.91183883638005,14,,"2025-11-09T23:02:45.603Z","2025-11-09T23:02:45.603Z"
"cmhsbjvc40a92maft1synupee","cmhsbjs4n0747maftg0ut2w33","TUG-0463","Tugboat Samudera-463","2025-10-13T23:02:44.896Z","2025-10-14T00:58:44.896Z","2025-10-14T01:26:43.642Z","2025-10-14T15:30:24.805Z","2025-10-14T16:17:43.952Z",7.30536400789639,7.764465398486491,116,,"2025-11-09T23:02:45.605Z","2025-11-09T23:02:45.605Z"
"cmhsbjvc60a94maft3yd81fru","cmhsbjs4p0748maftiy8mzc8t","TUG-0464","Tugboat Kapuas-464","2025-11-05T23:02:44.896Z","2025-11-06T00:48:44.896Z","2025-11-06T01:24:45.327Z","2025-11-06T15:11:52.717Z","2025-11-06T15:50:50.351Z",8.774177071351076,8.331433386474753,106,,"2025-11-09T23:02:45.606Z","2025-11-09T23:02:45.606Z"
"cmhsbjvc70a96maftwai42ftg","cmhsbjs4q0749maft30dffute","TUG-0465","Tugboat Lontar-465","2025-09-22T23:02:44.896Z","2025-09-22T23:39:44.896Z","2025-09-23T00:27:08.851Z","2025-09-23T08:33:53.121Z","2025-09-23T09:37:10.711Z",6.174661032616773,7.028824963620872,37,,"2025-11-09T23:02:45.607Z","2025-11-09T23:02:45.607Z"
"cmhsbjvc90a98maft6sm6b8mt","cmhsbjs4s074amaftcku9va0t","TUG-0466","Tugboat Kapuas-466","2025-09-28T23:02:44.896Z","2025-09-29T01:08:44.896Z","2025-09-29T01:37:45.521Z","2025-09-29T15:08:21.449Z","2025-09-29T16:07:48.075Z",6.310134211651015,7.194376825558435,126,,"2025-11-09T23:02:45.609Z","2025-11-09T23:02:45.609Z"
"cmhsbjvca0a9amaftmc7ceecz","cmhsbjs4t074bmaftjf8hpimw","TUG-0467","Tugboat Nusantara-467","2025-10-17T23:02:44.896Z","2025-10-18T00:34:44.896Z","2025-10-18T01:16:55.166Z","2025-10-18T16:14:42.660Z","2025-10-18T17:11:14.989Z",6.11936001243668,7.077744829380116,92,,"2025-11-09T23:02:45.611Z","2025-11-09T23:02:45.611Z"
"cmhsbjvcc0a9cmaftdz7xf3cg","cmhsbjs4u074cmafti6sc56ru","TUG-0468","Tugboat Nusantara-468","2025-10-02T23:02:44.896Z","2025-10-02T23:26:44.896Z","2025-10-03T00:03:42.118Z","2025-10-03T15:21:27.695Z","2025-10-03T16:21:22.540Z",8.223689809136895,8.192219580501186,24,,"2025-11-09T23:02:45.612Z","2025-11-09T23:02:45.612Z"
"cmhsbjvcd0a9emaftymkm3tat","cmhsbjs4v074dmaftpyrs9q3i","TUG-0469","Tugboat Mahakam-469","2025-10-19T23:02:44.896Z","2025-10-20T01:46:44.896Z","2025-10-20T02:16:46.658Z","2025-10-20T21:18:07.705Z","2025-10-20T22:00:36.102Z",8.324805182606436,7.304666479719241,164,,"2025-11-09T23:02:45.614Z","2025-11-09T23:02:45.614Z"
"cmhsbjvcg0a9gmaftnwzooeb9","cmhsbjs4w074emafttz15npx0","TUG-0470","Tugboat Nusantara-470","2025-10-24T23:02:44.896Z","2025-10-25T00:45:44.896Z","2025-10-25T00:51:22.377Z","2025-10-25T10:48:15.081Z","2025-10-25T11:26:28.868Z",6.861849721633786,8.772338278873727,103,,"2025-11-09T23:02:45.616Z","2025-11-09T23:02:45.616Z"
"cmhsbjvch0a9imaftx7yaeh9d","cmhsbjs4x074fmaftrfnpymtx","TUG-0471","Tugboat Kalimantan-471","2025-09-21T23:02:44.896Z","2025-09-22T01:39:44.896Z","2025-09-22T02:06:56.430Z","2025-09-22T17:07:47.596Z","2025-09-22T17:49:29.829Z",7.520257389611064,8.943189450479432,157,,"2025-11-09T23:02:45.618Z","2025-11-09T23:02:45.618Z"
"cmhsbjvcj0a9kmaftuiy8unhw","cmhsbjs4y074gmaft76tob3q0","TUG-0472","Tugboat Samudera-472","2025-10-10T23:02:44.896Z","2025-10-10T23:54:44.896Z","2025-10-11T00:49:09.983Z","2025-10-11T17:29:07.305Z","2025-10-11T18:51:23.511Z",6.278299257969183,8.196020202406459,52,,"2025-11-09T23:02:45.619Z","2025-11-09T23:02:45.619Z"
"cmhsbjvcl0a9mmaftswnumrh6","cmhsbjs4z074hmaftxzhlkgmt","TUG-0473","Tugboat Nusantara-473","2025-09-19T23:02:44.896Z","2025-09-20T00:07:44.896Z","2025-09-20T01:06:26.426Z","2025-09-20T12:11:29.135Z","2025-09-20T13:14:57.093Z",8.09694556284753,7.533472411747243,65,,"2025-11-09T23:02:45.621Z","2025-11-09T23:02:45.621Z"
"cmhsbjvcm0a9omaft5ibjap1j","cmhsbjs50074imaftje2zxv4p","TUG-0474","Tugboat Borneo-474","2025-10-22T23:02:44.896Z","2025-10-23T00:05:44.896Z","2025-10-23T01:00:36.311Z","2025-10-23T08:39:27.021Z","2025-10-23T09:29:39.640Z",7.026183457545253,7.065107413235441,63,,"2025-11-09T23:02:45.623Z","2025-11-09T23:02:45.623Z"
"cmhsbjvco0a9qmaftl85o28bf","cmhsbjs52074jmaft52iwht1m","TUG-0475","Tugboat Nusantara-475","2025-10-12T23:02:44.896Z","2025-10-13T01:59:44.896Z","2025-10-13T02:46:49.701Z","2025-10-13T13:03:47.620Z","2025-10-13T14:21:06.463Z",6.234037067896087,7.68737186292373,177,,"2025-11-09T23:02:45.624Z","2025-11-09T23:02:45.624Z"
"cmhsbjvcp0a9smaftz5i8ao2p","cmhsbjs53074kmaft3gmw1o8i","TUG-0476","Tugboat Lontar-476","2025-11-04T23:02:44.896Z","2025-11-05T00:03:44.896Z","2025-11-05T00:25:31.479Z","2025-11-05T21:18:50.277Z","2025-11-05T21:59:11.948Z",8.895532440095897,8.468175501379635,61,,"2025-11-09T23:02:45.626Z","2025-11-09T23:02:45.626Z"
"cmhsbjvcr0a9umaftf8oln34r","cmhsbjs54074lmaft1qe7ouy9","TUG-0477","Tugboat Lontar-477","2025-10-10T23:02:44.896Z","2025-10-11T01:27:44.896Z","2025-10-11T01:37:44.421Z","2025-10-11T12:02:05.817Z","2025-10-11T12:33:18.092Z",8.470677848905801,7.38170168471896,145,,"2025-11-09T23:02:45.627Z","2025-11-09T23:02:45.627Z"
"cmhsbjvcs0a9wmaftlzakkv01","cmhsbjs55074mmaftk4kukord","TUG-0478","Tugboat Maritim-478","2025-10-29T23:02:44.896Z","2025-10-29T23:33:44.896Z","2025-10-30T00:26:36.242Z","2025-10-30T16:07:43.396Z","2025-10-30T16:44:04.251Z",6.209938616700404,7.659483282443474,31,,"2025-11-09T23:02:45.628Z","2025-11-09T23:02:45.628Z"
"cmhsbjvct0a9ymaftaxkwsgk8","cmhsbjs57074nmafthrdurvxd","TUG-0479","Tugboat Samudera-479","2025-10-20T23:02:44.896Z","2025-10-21T01:42:44.896Z","2025-10-21T01:48:37.788Z","2025-10-21T22:15:29.077Z","2025-10-21T23:35:32.642Z",7.69907082121054,7.63393499358088,160,,"2025-11-09T23:02:45.630Z","2025-11-09T23:02:45.630Z"
"cmhsbjvcv0aa0maftyb55evat","cmhsbjs58074omaftpor22d9o","TUG-0480","Tugboat Samudera-480","2025-11-01T23:02:44.896Z","2025-11-02T00:05:44.896Z","2025-11-02T00:56:44.113Z","2025-11-02T20:45:57.711Z","2025-11-02T21:34:46.634Z",6.780993745771712,8.634503308527455,63,,"2025-11-09T23:02:45.631Z","2025-11-09T23:02:45.631Z"
"cmhsbjvcx0aa2maft4tiu0m8m","cmhsbjs59074pmafthkmc3mvx","TUG-0481","Tugboat Kalimantan-481","2025-09-20T23:02:44.896Z","2025-09-21T01:53:44.896Z","2025-09-21T02:33:16.281Z","2025-09-21T21:41:48.027Z","2025-09-21T22:13:26.793Z",6.09314727458012,8.027371052157093,171,,"2025-11-09T23:02:45.633Z","2025-11-09T23:02:45.633Z"
"cmhsbjvcy0aa4mafthyl1xjpt","cmhsbjs5a074qmaftzgaw4170","TUG-0482","Tugboat Borneo-482","2025-09-29T23:02:44.896Z","2025-09-30T00:14:44.896Z","2025-09-30T01:12:03.755Z","2025-09-30T11:56:34.139Z","2025-09-30T12:48:00.592Z",6.924515204156783,8.10489883361933,72,,"2025-11-09T23:02:45.635Z","2025-11-09T23:02:45.635Z"
"cmhsbjvd00aa6maftobez4dme","cmhsbjs5c074rmafttpfc5ou5","TUG-0483","Tugboat Samudera-483","2025-10-30T23:02:44.896Z","2025-10-31T00:25:44.896Z","2025-10-31T00:34:05.937Z","2025-10-31T06:49:33.668Z","2025-10-31T08:11:07.988Z",6.182867266510442,8.283830277404565,83,,"2025-11-09T23:02:45.636Z","2025-11-09T23:02:45.636Z"
"cmhsbjvd10aa8maft6x1bgpbn","cmhsbjs5d074smaftxq4yte6y","TUG-0484","Tugboat Mahakam-484","2025-10-04T23:02:44.896Z","2025-10-04T23:14:44.896Z","2025-10-04T23:57:45.201Z","2025-10-05T17:31:30.468Z","2025-10-05T18:30:43.576Z",6.979522917775698,7.425779604599374,12,,"2025-11-09T23:02:45.638Z","2025-11-09T23:02:45.638Z"
"cmhsbjvd30aaamaft9whr2ceb","cmhsbjs5e074tmaftr8bur3sj","TUG-0485","Tugboat Borneo-485","2025-09-14T23:02:44.896Z","2025-09-15T01:18:44.896Z","2025-09-15T01:20:06.619Z","2025-09-15T13:16:09.628Z","2025-09-15T14:19:42.509Z",7.659367929390664,7.685743888361293,136,,"2025-11-09T23:02:45.639Z","2025-11-09T23:02:45.639Z"
"cmhsbjvd40aacmaftr7yi5lg7","cmhsbjs5f074umaftrntcd60b","TUG-0486","Tugboat Barito-486","2025-10-24T23:02:44.896Z","2025-10-24T23:47:44.896Z","2025-10-25T00:29:23.530Z","2025-10-25T21:09:22.021Z","2025-10-25T21:47:41.816Z",8.135084560256493,7.299908328656064,45,,"2025-11-09T23:02:45.640Z","2025-11-09T23:02:45.640Z"
"cmhsbjvd50aaemaftxsf1cp1b","cmhsbjs5g074vmaftrqc46shs","TUG-0487","Tugboat Barito-487","2025-09-22T23:02:44.896Z","2025-09-23T00:05:44.896Z","2025-09-23T00:27:23.093Z","2025-09-23T13:14:43.281Z","2025-09-23T14:38:49.631Z",8.837654930564026,7.152043111191821,63,,"2025-11-09T23:02:45.642Z","2025-11-09T23:02:45.642Z"
"cmhsbjvd70aagmaftnk8f083u","cmhsbjs5h074wmaftusofr2cn","TUG-0488","Tugboat Barito-488","2025-11-07T23:02:44.896Z","2025-11-07T23:34:44.896Z","2025-11-08T00:02:21.624Z","2025-11-08T11:33:19.085Z","2025-11-08T13:02:16.687Z",8.381010987023604,8.47149480589733,32,,"2025-11-09T23:02:45.643Z","2025-11-09T23:02:45.643Z"
"cmhsbjvd80aaimaftq3gwlwvt","cmhsbjs5i074xmaftjohw2ih7","TUG-0489","Tugboat Samudra-489","2025-10-09T23:02:44.896Z","2025-10-09T23:43:44.896Z","2025-10-10T00:24:32.907Z","2025-10-10T08:52:06.647Z","2025-10-10T09:57:57.357Z",8.351535556336925,7.195372172964928,41,,"2025-11-09T23:02:45.645Z","2025-11-09T23:02:45.645Z"
"cmhsbjvda0aakmaftj9v4hyl8","cmhsbjs5k074ymaft5ii49hip","TUG-0490","Tugboat Samudra-490","2025-10-01T23:02:44.896Z","2025-10-02T01:20:44.896Z","2025-10-02T01:40:51.657Z","2025-10-02T09:42:26.323Z","2025-10-02T10:24:28.336Z",8.589791081576731,7.159736391023352,138,,"2025-11-09T23:02:45.646Z","2025-11-09T23:02:45.646Z"
"cmhsbjvdb0aammaftiguchrle","cmhsbjs5l074zmafttoak5p6r","TUG-0491","Tugboat Borneo-491","2025-10-21T23:02:44.896Z","2025-10-22T00:17:44.896Z","2025-10-22T00:37:14.947Z","2025-10-22T20:33:13.216Z","2025-10-22T21:22:09.763Z",6.942596671454819,7.063712128070072,75,,"2025-11-09T23:02:45.648Z","2025-11-09T23:02:45.648Z"
"cmhsbjvde0aaomaftwuanjchr","cmhsbjs5n0750maftyw6nprmc","TUG-0492","Tugboat Samudra-492","2025-09-27T23:02:44.896Z","2025-09-28T00:52:44.896Z","2025-09-28T01:16:31.912Z","2025-09-28T11:08:47.723Z","2025-09-28T12:03:17.369Z",7.994732971970128,7.545507318714233,110,,"2025-11-09T23:02:45.650Z","2025-11-09T23:02:45.650Z"
"cmhsbjvdg0aaqmaft2xrcn71x","cmhsbjs5o0751maftguhyzj3q","TUG-0493","Tugboat Kapuas-493","2025-11-08T23:02:44.896Z","2025-11-09T00:36:44.896Z","2025-11-09T01:02:22.872Z","2025-11-09T22:37:34.948Z","2025-11-09T23:17:36.400Z",6.803939942743865,7.557807722337236,94,,"2025-11-09T23:02:45.652Z","2025-11-09T23:02:45.652Z"
"cmhsbjvdh0aasmaftg5m53g63","cmhsbjs5p0752mafty87diool","TUG-0494","Tugboat Kalimantan-494","2025-10-30T23:02:44.896Z","2025-10-30T23:29:44.896Z","2025-10-31T00:02:25.819Z","2025-10-31T16:41:55.017Z","2025-10-31T18:05:13.779Z",7.171544210978644,7.819053866296462,27,,"2025-11-09T23:02:45.654Z","2025-11-09T23:02:45.654Z"
"cmhsbjvdt0aaumaftng7zteca","cmhsbjs5q0753maftu8dsodlt","TUG-0495","Tugboat Nusantara-495","2025-10-04T23:02:44.896Z","2025-10-05T01:24:44.896Z","2025-10-05T02:22:20.234Z","2025-10-05T15:15:59.293Z","2025-10-05T15:52:09.979Z",8.097540150991255,8.937358945005704,142,,"2025-11-09T23:02:45.665Z","2025-11-09T23:02:45.665Z"
"cmhsbjvdw0aawmaftwsaozvxt","cmhsbjs5r0754maftsmuc5v3g","TUG-0496","Tugboat Kalimantan-496","2025-10-05T23:02:44.896Z","2025-10-06T00:42:44.896Z","2025-10-06T01:36:03.848Z","2025-10-06T12:51:09.742Z","2025-10-06T13:24:36.258Z",6.969450383577209,7.426601032306294,100,,"2025-11-09T23:02:45.669Z","2025-11-09T23:02:45.669Z"
"cmhsbjvdz0aaymaftjhwn2p2o","cmhsbjs5s0755maftynupxy77","TUG-0497","Tugboat Borneo-497","2025-09-27T23:02:44.896Z","2025-09-28T00:42:44.896Z","2025-09-28T01:32:41.343Z","2025-09-28T13:43:54.947Z","2025-09-28T14:55:28.297Z",6.889586515309122,8.033759712201594,100,,"2025-11-09T23:02:45.671Z","2025-11-09T23:02:45.671Z"
"cmhsbjve10ab0mafte258wom7","cmhsbjs5u0756maftitrrwvwn","TUG-0498","Tugboat Borneo-498","2025-09-26T23:02:44.896Z","2025-09-26T23:10:44.896Z","2025-09-26T23:49:43.836Z","2025-09-27T07:56:35.396Z","2025-09-27T09:20:08.931Z",8.20949005851749,7.145242045258101,8,,"2025-11-09T23:02:45.673Z","2025-11-09T23:02:45.673Z"
"cmhsbjve30ab2maftx1cyyv2w","cmhsbjs5v0757maft3ae9sk1q","TUG-0499","Tugboat Kapuas-499","2025-11-04T23:02:44.896Z","2025-11-05T01:58:44.896Z","2025-11-05T02:36:57.352Z","2025-11-05T21:25:32.252Z","2025-11-05T22:20:47.288Z",6.874573054863711,8.766899767524235,176,,"2025-11-09T23:02:45.675Z","2025-11-09T23:02:45.675Z"
"cmhsbjve50ab4maftjbtaejnk","cmhsbjs5w0758maftrlm8ie4t","TUG-0500","Tugboat Barito-500","2025-11-04T23:02:44.896Z","2025-11-04T23:04:44.896Z","2025-11-04T23:08:26.882Z","2025-11-05T05:20:41.167Z","2025-11-05T06:13:50.193Z",7.059143620678984,7.863209805315341,2,,"2025-11-09T23:02:45.677Z","2025-11-09T23:02:45.677Z"
"cmhsbjve70ab6maftvj9llmne","cmhsbjs5x0759maftswi5u5ry","TUG-0501","Tugboat Kapuas-501","2025-10-29T23:02:44.896Z","2025-10-29T23:11:44.896Z","2025-10-29T23:37:10.497Z","2025-10-30T14:00:35.430Z","2025-10-30T14:37:09.796Z",6.541074288581242,7.267265334802055,9,,"2025-11-09T23:02:45.679Z","2025-11-09T23:02:45.679Z"
"cmhsbjvea0ab8maftqp97uh9j","cmhsbjs5y075amaftshujkmhs","TUG-0502","Tugboat Borneo-502","2025-09-28T23:02:44.896Z","2025-09-28T23:51:44.896Z","2025-09-28T23:56:30.868Z","2025-09-29T10:02:11.967Z","2025-09-29T10:44:03.956Z",6.442572359726425,8.013174435861439,49,,"2025-11-09T23:02:45.682Z","2025-11-09T23:02:45.682Z"
"cmhsbjved0abamafthkjo7kfl","cmhsbjs5z075bmafth8abj3ao","TUG-0503","Tugboat Lontar-503","2025-10-17T23:02:44.896Z","2025-10-17T23:07:44.896Z","2025-10-17T23:25:23.385Z","2025-10-18T12:45:32.925Z","2025-10-18T14:13:53.384Z",7.818534550029616,8.64030687714764,5,,"2025-11-09T23:02:45.685Z","2025-11-09T23:02:45.685Z"
"cmhsbjvef0abcmaftnyf0od26","cmhsbjs60075cmaft7puvixw6","TUG-0504","Tugboat Samudra-504","2025-10-20T23:02:44.896Z","2025-10-20T23:44:44.896Z","2025-10-21T00:05:23.306Z","2025-10-21T18:59:58.362Z","2025-10-21T19:48:20.957Z",7.933783543510501,7.462209180251536,42,,"2025-11-09T23:02:45.687Z","2025-11-09T23:02:45.687Z"
"cmhsbjveh0abemaftskfcu99c","cmhsbjs62075dmafti3jo8cx8","TUG-0505","Tugboat Maritim-505","2025-10-19T23:02:44.896Z","2025-10-20T01:39:44.896Z","2025-10-20T02:12:39.594Z","2025-10-20T21:15:11.324Z","2025-10-20T21:59:14.999Z",7.388291987443314,7.985806036419818,157,,"2025-11-09T23:02:45.690Z","2025-11-09T23:02:45.690Z"
"cmhsbjvej0abgmaftwe4phtae","cmhsbjs63075emaft03lg7e7v","TUG-0506","Tugboat Samudera-506","2025-11-08T23:02:44.896Z","2025-11-09T01:46:44.896Z","2025-11-09T01:50:54.505Z","2025-11-09T19:36:08.775Z","2025-11-09T20:56:21.491Z",6.219016969157325,7.683194298290374,164,,"2025-11-09T23:02:45.692Z","2025-11-09T23:02:45.692Z"
"cmhsbjvem0abimaftm1jxa4a5","cmhsbjs65075fmaft04lqcsf2","TUG-0507","Tugboat Samudra-507","2025-09-19T23:02:44.896Z","2025-09-20T01:52:44.896Z","2025-09-20T02:06:24.242Z","2025-09-20T19:33:36.005Z","2025-09-20T20:48:57.643Z",7.570974644879327,8.445595978347914,170,,"2025-11-09T23:02:45.694Z","2025-11-09T23:02:45.694Z"
"cmhsbjveo0abkmaft3hzh4ree","cmhsbjs66075gmaftngmxwlva","TUG-0508","Tugboat Maritim-508","2025-11-05T23:02:44.896Z","2025-11-06T00:12:44.896Z","2025-11-06T01:02:45.197Z","2025-11-06T17:13:49.542Z","2025-11-06T17:45:39.606Z",6.603602842942314,7.575190661291566,70,,"2025-11-09T23:02:45.696Z","2025-11-09T23:02:45.696Z"
"cmhsbjvet0abmmaftdbma69p5","cmhsbjs67075hmaftqhx5tsxv","TUG-0509","Tugboat Lontar-509","2025-10-05T23:02:44.896Z","2025-10-05T23:03:44.896Z","2025-10-05T23:19:46.629Z","2025-10-06T18:29:10.745Z","2025-10-06T19:45:53.470Z",7.875625182584622,8.582231206605128,1,,"2025-11-09T23:02:45.701Z","2025-11-09T23:02:45.701Z"
"cmhsbjvev0abomaftm5zz5kry","cmhsbjs68075imaftt5rs8u4s","TUG-0510","Tugboat Nusantara-510","2025-10-06T23:02:44.896Z","2025-10-07T01:22:44.896Z","2025-10-07T01:27:20.269Z","2025-10-07T12:32:10.752Z","2025-10-07T13:14:09.976Z",8.936165518462985,8.560322297796453,140,,"2025-11-09T23:02:45.703Z","2025-11-09T23:02:45.703Z"
"cmhsbjvey0abqmaftw2x2e4wj","cmhsbjs69075jmaftwckk1v8a","TUG-0511","Tugboat Kapuas-511","2025-10-21T23:02:44.896Z","2025-10-22T01:26:44.896Z","2025-10-22T01:56:44.497Z","2025-10-22T14:24:04.426Z","2025-10-22T15:31:38.305Z",8.813645906263336,7.71394826028393,144,,"2025-11-09T23:02:45.706Z","2025-11-09T23:02:45.706Z"
"cmhsbjvf00absmaftqcv40uhp","cmhsbjs6b075kmaft6oeiyk5g","TUG-0512","Tugboat Kapuas-512","2025-09-12T23:02:44.896Z","2025-09-13T00:30:44.896Z","2025-09-13T01:07:23.604Z","2025-09-13T15:55:41.013Z","2025-09-13T17:10:14.922Z",8.30647763053247,8.930062903064924,88,,"2025-11-09T23:02:45.708Z","2025-11-09T23:02:45.708Z"
"cmhsbjvf10abumaftjypw6s2n","cmhsbjs6c075lmaftwu98u8ph","TUG-0513","Tugboat Borneo-513","2025-09-15T23:02:44.896Z","2025-09-15T23:49:44.896Z","2025-09-16T00:13:47.173Z","2025-09-16T21:23:22.720Z","2025-09-16T22:33:54.368Z",8.14552205443481,7.930874449060919,47,,"2025-11-09T23:02:45.710Z","2025-11-09T23:02:45.710Z"
"cmhsbjvf40abwmaftio5cpffe","cmhsbjs6d075mmafto3b3vni9","TUG-0514","Tugboat Samudra-514","2025-10-09T23:02:44.896Z","2025-10-10T00:56:44.896Z","2025-10-10T01:46:58.247Z","2025-10-11T00:17:44.197Z","2025-10-11T01:07:10.839Z",7.497158640296412,8.612775299088815,114,,"2025-11-09T23:02:45.712Z","2025-11-09T23:02:45.712Z"
"cmhsbjvf70abymaftc3dan7z5","cmhsbjs6e075nmaftvrvdpsys","TUG-0515","Tugboat Kapuas-515","2025-09-15T23:02:44.896Z","2025-09-16T00:33:44.896Z","2025-09-16T01:17:26.708Z","2025-09-16T21:52:14.292Z","2025-09-16T23:16:45.545Z",6.32696173857368,8.85017707913059,91,,"2025-11-09T23:02:45.715Z","2025-11-09T23:02:45.715Z"
"cmhsbjvfa0ac0maftrdfnshy7","cmhsbjs6f075omaft664ranvy","TUG-0516","Tugboat Kapuas-516","2025-09-24T23:02:44.896Z","2025-09-25T00:21:44.896Z","2025-09-25T00:53:50.168Z","2025-09-25T14:04:51.588Z","2025-09-25T14:47:19.230Z",7.005928125343765,7.52980187830693,79,,"2025-11-09T23:02:45.718Z","2025-11-09T23:02:45.718Z"
"cmhsbjvfc0ac2maftfc2iap1t","cmhsbjs6h075pmaft9pl17lf4","TUG-0517","Tugboat Kapuas-517","2025-09-19T23:02:44.896Z","2025-09-19T23:36:44.896Z","2025-09-20T00:12:57.112Z","2025-09-20T22:57:30.216Z","2025-09-20T23:40:33.318Z",7.581031025257304,8.937809535592049,34,,"2025-11-09T23:02:45.720Z","2025-11-09T23:02:45.720Z"
"cmhsbjvfe0ac4mafty3rmr2qp","cmhsbjs6i075qmaftr35afemx","TUG-0518","Tugboat Borneo-518","2025-10-06T23:02:44.896Z","2025-10-07T01:32:44.896Z","2025-10-07T01:43:12.921Z","2025-10-07T17:35:23.348Z","2025-10-07T18:10:36.420Z",6.681822539451877,7.224675700708121,150,,"2025-11-09T23:02:45.723Z","2025-11-09T23:02:45.723Z"
"cmhsbjvfh0ac6maftuxw1q272","cmhsbjs6k075rmafthaxjo3r0","TUG-0519","Tugboat Barito-519","2025-09-26T23:02:44.896Z","2025-09-27T00:36:44.896Z","2025-09-27T01:30:47.125Z","2025-09-27T16:48:09.765Z","2025-09-27T18:09:27.509Z",8.771119527750606,7.96787245318315,94,,"2025-11-09T23:02:45.725Z","2025-11-09T23:02:45.725Z"
"cmhsbjvfj0ac8maftsj7472c6","cmhsbjs6l075smaftvq161cx4","TUG-0520","Tugboat Samudra-520","2025-10-31T23:02:44.896Z","2025-11-01T01:44:44.896Z","2025-11-01T02:14:09.693Z","2025-11-02T01:25:33.481Z","2025-11-02T02:07:31.606Z",8.419561696035771,7.311125482184233,162,,"2025-11-09T23:02:45.728Z","2025-11-09T23:02:45.728Z"
"cmhsbjvfl0acamaft9f1ahusp","cmhsbjs6n075tmaftiu9w0ayn","TUG-0521","Tugboat Lontar-521","2025-10-07T23:02:44.896Z","2025-10-07T23:17:44.896Z","2025-10-08T00:10:51.640Z","2025-10-08T13:54:41.036Z","2025-10-08T14:44:25.251Z",6.317932848164117,7.862099678538657,15,,"2025-11-09T23:02:45.730Z","2025-11-09T23:02:45.730Z"
"cmhsbjvfp0accmaftf9k7ajfs","cmhsbjs6o075umaftash21i2m","TUG-0522","Tugboat Samudra-522","2025-10-29T23:02:44.896Z","2025-10-30T01:01:44.896Z","2025-10-30T01:20:19.806Z","2025-10-30T20:57:57.276Z","2025-10-30T22:05:53.781Z",8.556674553789627,8.516211444377042,119,,"2025-11-09T23:02:45.733Z","2025-11-09T23:02:45.733Z"
