"id","incidentNumber","incidentDate","reportDate","location","miningSiteCode","truckId","excavatorId","reportedById","operatorId","incidentType","severity","description","rootCause","injuries","fatalities","equipmentDamage","productionLoss","estimatedCost","downtimeHours","status","actionTaken","preventiveMeasure","photos","documents","remarks","createdAt","updatedAt"
"cmhsbjzfp0ew6maftj4hv7rq9","INC-000465","2025-11-02T23:02:49.872Z","2025-11-03T16:37:18.407Z","Location-47","SITE-0348","cmhsbjpet055umaftu4q0zdmr",,"cmhsbjke6000dmaft50omsmbb","cmhsbjop304f6maftowlqiv1g","SPILL","HIGH","Incident 465 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",4411.974683833228,204649117.8041595,21.28594430281603,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.918Z","2025-11-09T23:02:50.918Z"
"cmhsbjzfr0ew8maftwct27jo6","INC-000466","2025-07-09T23:02:49.872Z","2025-07-10T10:06:28.164Z","Location-34","SITE-0436",,,"cmhsbjkga001vmaftqb2dkf24",,"EQUIPMENT_FAILURE","LOW","Incident 466 - SPILL","Root cause analysis completed",0,0,,,5618382.07164975,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.920Z","2025-11-09T23:02:50.920Z"
"cmhsbjzft0ewamafto4ty36r3","INC-000467","2025-09-25T23:02:49.872Z","2025-09-26T23:02:29.293Z","Location-45","SITE-0525",,,"cmhsbjkh7002kmaft1n6w9ofd",,"SAFETY_VIOLATION","MEDIUM","Incident 467 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",1180.67126343112,27874694.60342985,22.72727604743377,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.922Z","2025-11-09T23:02:50.922Z"
"cmhsbjzfv0ewcmaftaypatcm1","INC-000468","2025-11-01T23:02:49.872Z","2025-11-02T16:32:09.276Z","Location-19","SITE-0186","cmhsbjpez0560maftfsn3lcdm","cmhsbjq9t05qcmaftar7st6s1","cmhsbjkgv002bmaft58d57t7w","cmhsbjop804fcmaft274g5f34","EQUIPMENT_FAILURE","HIGH","Incident 468 - SPILL","Root cause analysis completed",1,0,"Equipment damage reported",2925.342220457352,112850597.3684137,20.76348523211949,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.923Z","2025-11-09T23:02:50.923Z"
"cmhsbjzfx0ewemaft5febs0gj","INC-000469","2025-09-18T23:02:49.872Z","2025-09-19T11:31:51.678Z","Location-14","SITE-0005","cmhsbjpf10562maftdbfxri2v",,"cmhsbjkfq001hmaft7ulgwdck","cmhsbjop904femaft7hp662ky","ACCIDENT","MEDIUM","Incident 469 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",1320.990112313845,48154894.61139078,2.115507971599973,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.925Z","2025-11-09T23:02:50.925Z"
"cmhsbjzfz0ewgmafta9f9t76d","INC-000470","2025-08-11T23:02:49.872Z","2025-08-12T03:42:35.235Z","Location-25","SITE-0170","cmhsbjpf30564maft7snppuma",,"cmhsbjkej000mmaftkhfh4ked","cmhsbjopb04fgmaft0k7ih9t0","SPILL","HIGH","Incident 470 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",3335.209015279328,141422670.6444822,11.22273633389404,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.927Z","2025-11-09T23:02:50.927Z"
"cmhsbjzg10ewimaft6xeji5ha","INC-000471","2025-06-22T23:02:49.872Z","2025-06-23T00:59:24.619Z","Location-19","SITE-0133","cmhsbjpf50566maftww5ui5ab",,"cmhsbjkg4001rmaft4ku8515q","cmhsbjopd04fimaftv67011my","ACCIDENT","MEDIUM","Incident 471 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",4427.327475275542,15516685.60929699,5.403654011926296,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.929Z","2025-11-09T23:02:50.929Z"
"cmhsbjzg30ewkmaftdjlpsd0w","INC-000472","2025-09-06T23:02:49.872Z","2025-09-07T00:30:45.442Z","Location-31","SITE-0470","cmhsbjpf70568maftjpnwsrwc","cmhsbjq9z05qgmaftnacq3bsg","cmhsbjkg8001umaft7k1vtoc5","cmhsbjopf04fkmaftafjwae2a","NEAR_MISS","HIGH","Incident 472 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",2865.512129643002,209650817.0225449,3.168464174055382,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.931Z","2025-11-09T23:02:50.931Z"
"cmhsbjzg50ewmmaft21l5ch4i","INC-000473","2025-08-16T23:02:49.872Z","2025-08-17T20:02:44.860Z","Location-44","SITE-0110",,,"cmhsbjkeq000rmaftzvz9hhwg",,"EQUIPMENT_FAILURE","MEDIUM","Incident 473 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",3293.041661835025,37750062.6203021,19.80768811285099,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.934Z","2025-11-09T23:02:50.934Z"
"cmhsbjzg80ewomaftxzkdgizr","INC-000474","2025-06-25T23:02:49.872Z","2025-06-26T09:18:52.119Z","Location-13","SITE-0572","cmhsbjpfb056cmaftdlvamwnn",,"cmhsbjkeu000umaft72sxcbfm","cmhsbjoph04fomaft6m87lptn","COLLISION","LOW","Incident 474 - SPILL","Root cause analysis completed",0,0,,,9871935.605289841,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.936Z","2025-11-09T23:02:50.936Z"
"cmhsbjzga0ewqmaftht9ea47n","INC-000475","2025-06-13T23:02:49.873Z","2025-06-14T01:52:12.494Z","Location-37","SITE-0006","cmhsbjpfd056emaftdu9ztfc8","cmhsbjqa405qjmaftsz5ifjfv","cmhsbjkgw002cmaftq375p2l5","cmhsbjopj04fqmaftbfzs2jui","COLLISION","LOW","Incident 475 - SPILL",,0,0,,,2024651.980123939,0,"REPORTED",,,,,,"2025-11-09T23:02:50.938Z","2025-11-09T23:02:50.938Z"
"cmhsbjzgb0ewsmaft1e2w7j7y","INC-000476","2025-10-14T23:02:49.873Z","2025-10-15T05:48:07.889Z","Location-49","SITE-0078","cmhsbjpfe056gmaftfn6ov429","cmhsbjqa505qkmaftt0hbfs2j","cmhsbjkel000omaft2ljkrku0","cmhsbjopl04fsmaftozv84lbk","SPILL","HIGH","Incident 476 - SPILL","Root cause analysis completed",1,0,"Equipment damage reported",4909.472189874,124076786.3981658,20.56969317131773,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.940Z","2025-11-09T23:02:50.940Z"
"cmhsbjzgd0ewumafto1fmft09","INC-000477","2025-07-28T23:02:49.873Z","2025-07-29T08:22:25.636Z","Location-5","SITE-0551","cmhsbjpfh056imaftwmmi0a05",,"cmhsbjkgr0028maftjvkw7stv","cmhsbjopn04fumaftp1t7vzfw","SAFETY_VIOLATION","HIGH","Incident 477 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",1616.23640876293,220235413.0816052,13.66556483751849,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.942Z","2025-11-09T23:02:50.942Z"
"cmhsbjzgf0ewwmaftj0txdvnc","INC-000478","2025-06-18T23:02:49.873Z","2025-06-19T13:18:26.485Z","Location-40","SITE-0073",,,"cmhsbjkeq000rmaftzvz9hhwg",,"COLLISION","HIGH","Incident 478 - EQUIPMENT_FAILURE",,0,0,"Equipment damage reported",2184.025685326104,164583180.5476655,20.94787254224817,"REPORTED",,,,,,"2025-11-09T23:02:50.944Z","2025-11-09T23:02:50.944Z"
"cmhsbjzgh0ewymaftkp9h41qy","INC-000479","2025-06-14T23:02:49.873Z","2025-06-15T21:49:39.655Z","Location-46","SITE-0021",,,"cmhsbjkej000mmaftkhfh4ked",,"COLLISION","MEDIUM","Incident 479 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",1561.302312216684,10436497.56065403,1.28013969152587,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.945Z","2025-11-09T23:02:50.945Z"
"cmhsbjzgj0ex0maftd3mefjqg","INC-000480","2025-09-16T23:02:49.873Z","2025-09-17T01:09:33.379Z","Location-49","SITE-0517","cmhsbjpfm056omaft5p5ztw3d","cmhsbjqab05qomaftweicsr7i","cmhsbjkgk0023mafthepww12l","cmhsbjops04g0maftaybbrqso","COLLISION","MEDIUM","Incident 480 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",75.91659469943446,26186920.48193248,20.15950498861538,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.947Z","2025-11-09T23:02:50.947Z"
"cmhsbjzgl0ex2maftsxczi5o7","INC-000481","2025-09-20T23:02:49.873Z","2025-09-21T06:01:10.570Z","Location-6","SITE-0364","cmhsbjpfo056qmafts8kt7rwc",,"cmhsbjkh9002lmaft3h7fienj","cmhsbjo3203pemaftjgregzvy","NEAR_MISS","MEDIUM","Incident 481 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",1643.45474276299,41286358.8427681,2.451554844767012,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.949Z","2025-11-09T23:02:50.949Z"
"cmhsbjzgo0ex4maft1smh1e2w","INC-000482","2025-06-02T23:02:49.873Z","2025-06-03T03:08:39.795Z","Location-47","SITE-0336","cmhsbjpfq056smaft83ynkqwv","cmhsbjqae05qqmaft3oy4mob7","cmhsbjkh2002gmaftmwfsv5sa","cmhsbjo3603pgmaftpv3cvgpu","ACCIDENT","MEDIUM","Incident 482 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",4063.609664460829,36319438.02137604,5.784811799898693,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.952Z","2025-11-09T23:02:50.952Z"
"cmhsbjzgp0ex6maftq5g5mh1d","INC-000483","2025-06-11T23:02:49.873Z","2025-06-12T20:49:56.664Z","Location-48","SITE-0331","cmhsbjpfr056umaftxychsjke",,"cmhsbjkeg000kmaftgbda2u0o","cmhsbjo3803pimafts8vtb4a9","ACCIDENT","HIGH","Incident 483 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",4937.950036609968,146766870.2435898,9.598949090719072,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.954Z","2025-11-09T23:02:50.954Z"
"cmhsbjzgr0ex8maftg7gv9p0u","INC-000484","2025-07-02T23:02:49.873Z","2025-07-03T17:10:47.326Z","Location-21","SITE-0209","cmhsbjpft056wmafts3kz6hq0",,"cmhsbjkh4002imaftgcebfn6x","cmhsbjo3903pkmaftifkvyuw2","ACCIDENT","LOW","Incident 484 - COLLISION","Root cause analysis completed",0,0,,,4355593.738772083,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.956Z","2025-11-09T23:02:50.956Z"
"cmhsbjzgt0examafty6rnjgcq","INC-000485","2025-09-14T23:02:49.873Z","2025-09-15T04:15:22.476Z","Location-16","SITE-0538","cmhsbjpfv056ymaftuxxo0rfi",,"cmhsbjkgr0028maftjvkw7stv","cmhsbjo3c03pmmaftq35qxql3","COLLISION","LOW","Incident 485 - ACCIDENT","Root cause analysis completed",0,0,,,6044245.122245933,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.957Z","2025-11-09T23:02:50.957Z"
"cmhsbjzgv0excmafthmeg47j9","INC-000486","2025-09-08T23:02:49.873Z","2025-09-09T07:47:28.950Z","Location-14","SITE-0065","cmhsbjpfx0570maftrpap4uh3",,"cmhsbjkg8001umaft7k1vtoc5","cmhsbjo3e03pomaftaqptdxm9","SPILL","LOW","Incident 486 - COLLISION","Root cause analysis completed",0,0,,,5050811.525408652,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.959Z","2025-11-09T23:02:50.959Z"
"cmhsbjzgx0exemaft8a2gibod","INC-000487","2025-09-22T23:02:49.873Z","2025-09-23T22:57:51.433Z","Location-5","SITE-0001","cmhsbjpfz0572maftv1262pfu",,"cmhsbjkhd002pmaft15um6nte","cmhsbjo3g03pqmaftns4bgpwz","NEAR_MISS","LOW","Incident 487 - SAFETY_VIOLATION",,0,0,,,6436822.990673763,0,"REPORTED",,,,,,"2025-11-09T23:02:50.961Z","2025-11-09T23:02:50.961Z"
"cmhsbjzgz0exgmafte8649xgl","INC-000488","2025-10-11T23:02:49.873Z","2025-10-12T03:52:17.433Z","Location-2","SITE-0084","cmhsbjpg10574maftn3gip1ie",,"cmhsbjkeg000kmaftgbda2u0o","cmhsbjo3h03psmaftn3w94bh5","ACCIDENT","LOW","Incident 488 - EQUIPMENT_FAILURE",,0,0,,,2706400.311459136,0,"REPORTED",,,,,,"2025-11-09T23:02:50.963Z","2025-11-09T23:02:50.963Z"
"cmhsbjzh10eximafth2e8jhat","INC-000489","2025-09-07T23:02:49.873Z","2025-09-08T02:26:11.994Z","Location-42","SITE-0553","cmhsbjpg30576maftxc8ts58u","cmhsbjqap05qxmaftvwgljcoo","cmhsbjkfb0016maft96g4l7e3","cmhsbjo3j03pumaftzk9u2mdg","ACCIDENT","MEDIUM","Incident 489 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",3416.491816886695,29487936.22362181,9.290719106391157,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.965Z","2025-11-09T23:02:50.965Z"
"cmhsbjzh30exkmaft5hu1ch48","INC-000490","2025-11-05T23:02:49.873Z","2025-11-06T16:20:11.281Z","Location-36","SITE-0317","cmhsbjpg50578mafte2gr3rrl",,"cmhsbjkfc0017maft5m6xi7ll","cmhsbjo3l03pwmaft6vn89pet","ACCIDENT","HIGH","Incident 490 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",2560.819801070841,178802545.048654,21.40952328907582,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.967Z","2025-11-09T23:02:50.967Z"
"cmhsbjzh50exmmaftxotqke2a","INC-000491","2025-10-27T23:02:49.873Z","2025-10-28T11:08:24.540Z","Location-31","SITE-0087","cmhsbjpg8057amaftqp84299c",,"cmhsbjkdp0001maftund967le","cmhsbjo3n03pymaftlgcy64ds","NEAR_MISS","HIGH","Incident 491 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",2297.50875224421,62186448.94398353,9.696012824715634,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.969Z","2025-11-09T23:02:50.969Z"
"cmhsbjzh70exomaft468uvi92","INC-000492","2025-06-13T23:02:49.873Z","2025-06-14T01:51:57.357Z","Location-46","SITE-0163",,,"cmhsbjkgq0027maftifno7wgb",,"SPILL","LOW","Incident 492 - COLLISION","Root cause analysis completed",0,0,,,709976.2930834563,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.971Z","2025-11-09T23:02:50.971Z"
"cmhsbjzh90exqmaft14rlmxs3","INC-000493","2025-10-31T23:02:49.873Z","2025-11-01T11:10:03.541Z","Location-41","SITE-0585","cmhsbjpgc057emaft1txfyosr",,"cmhsbjked000imafthnf2qkbi","cmhsbjo3q03q2maftr5wkkdh4","EQUIPMENT_FAILURE","HIGH","Incident 493 - ACCIDENT","Root cause analysis completed",1,0,"Equipment damage reported",3542.660573252708,99195005.16137761,1.056019315678444,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.973Z","2025-11-09T23:02:50.973Z"
"cmhsbjzhb0exsmaftzqtb5fa3","INC-000494","2025-10-09T23:02:49.873Z","2025-10-10T01:03:33.850Z","Location-11","SITE-0169","cmhsbjpgf057gmaftv7bzm1c5",,"cmhsbjkdv0005maftk0yc9ndo","cmhsbjo3t03q4maftqdb83mxz","NEAR_MISS","MEDIUM","Incident 494 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",841.0596071209031,42756005.44186691,7.264625696304805,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.975Z","2025-11-09T23:02:50.975Z"
"cmhsbjzhc0exumaftw9r81tip","INC-000495","2025-07-29T23:02:49.873Z","2025-07-30T00:12:47.457Z","Location-10","SITE-0025","cmhsbjpgh057imaftwp8y656h",,"cmhsbjkgi0021maft8heoeflx","cmhsbjo3v03q6maft6jvqiydt","SPILL","LOW","Incident 495 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,4287802.227442787,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.977Z","2025-11-09T23:02:50.977Z"
"cmhsbjzhe0exwmaftpvn8cml6","INC-000496","2025-10-15T23:02:49.873Z","2025-10-16T02:20:33.343Z","Location-15","SITE-0560","cmhsbjpgj057kmaft1jjfbgc2",,"cmhsbjkg0001pmaft6qk5mj2s","cmhsbjo3w03q8maft77b9oz7q","ACCIDENT","HIGH","Incident 496 - ACCIDENT",,0,0,"Equipment damage reported",90.00970970599487,218412656.6207623,2.881069574821103,"REPORTED",,,,,,"2025-11-09T23:02:50.978Z","2025-11-09T23:02:50.978Z"
"cmhsbjzhg0exymaftpa8f5kwl","INC-000497","2025-07-03T23:02:49.873Z","2025-07-04T10:08:10.544Z","Location-33","SITE-0446","cmhsbjpgl057mmaft0k636bs3",,"cmhsbjkef000jmaftnq80ep5o","cmhsbjo3y03qamaftpmxi8k3b","SAFETY_VIOLATION","LOW","Incident 497 - SPILL","Root cause analysis completed",0,0,,,6232820.591934914,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.980Z","2025-11-09T23:02:50.980Z"
"cmhsbjzhi0ey0maft9qr69ikz","INC-000498","2025-09-10T23:02:49.873Z","2025-09-11T07:08:14.998Z","Location-38","SITE-0588",,,"cmhsbjkh6002jmaftjt4a44bb",,"COLLISION","LOW","Incident 498 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,,,1002848.996360852,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.982Z","2025-11-09T23:02:50.982Z"
"cmhsbjzhk0ey2maftvi14xnyr","INC-000499","2025-08-17T23:02:49.873Z","2025-08-18T22:11:32.587Z","Location-27","SITE-0554",,"cmhsbjqb405r7maftbxrc6ojh","cmhsbjkgu002amaftustz9s6d",,"SPILL","MEDIUM","Incident 499 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",2506.957340274345,46937933.43341637,23.25264238079452,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.985Z","2025-11-09T23:02:50.985Z"
"cmhsbjzhm0ey4maftztr9b2gn","INC-000500","2025-08-11T23:02:49.873Z","2025-08-12T18:30:42.689Z","Location-11","SITE-0584",,,"cmhsbjkej000mmaftkhfh4ked",,"NEAR_MISS","HIGH","Incident 500 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",2496.10446132886,62599397.56568547,1.633934481153965,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.987Z","2025-11-09T23:02:50.987Z"
"cmhsbjzho0ey6maftzi54zkdi","INC-000501","2025-05-29T23:02:49.873Z","2025-05-30T02:54:06.094Z","Location-14","SITE-0156","cmhsbjpgt057umaft5odzbny4",,"cmhsbjkfq001hmaft7ulgwdck","cmhsbjo4403qimaftt90mafcu","ACCIDENT","HIGH","Incident 501 - ACCIDENT","Root cause analysis completed",1,0,"Equipment damage reported",985.9460119228058,67535970.47977902,15.19784409644473,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:50.988Z","2025-11-09T23:02:50.988Z"
"cmhsbjzhq0ey8maft9gfhc7mq","INC-000502","2025-07-08T23:02:49.873Z","2025-07-09T21:31:20.559Z","Location-45","SITE-0163","cmhsbjpgw057wmaftzzthrbum",,"cmhsbjkgn0025mafttff67ajv","cmhsbjo4603qkmaftesju7skj","EQUIPMENT_FAILURE","MEDIUM","Incident 502 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",4538.798177268286,40728951.03624899,15.29971092916458,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.990Z","2025-11-09T23:02:50.990Z"
"cmhsbjzhs0eyamaft8iju0qp0","INC-000503","2025-05-23T23:02:49.873Z","2025-05-24T07:29:00.443Z","Location-47","SITE-0086","cmhsbjpgy057ymaftasg9oyna",,"cmhsbjkdy0007maftlhqh0vpc","cmhsbjo4803qmmaftnrl7nz7s","ACCIDENT","LOW","Incident 503 - ACCIDENT","Root cause analysis completed",0,0,,,8844437.548692752,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.992Z","2025-11-09T23:02:50.992Z"
"cmhsbjzht0eycmafta6m3b5mp","INC-000504","2025-08-22T23:02:49.873Z","2025-08-23T02:39:40.253Z","Location-19","SITE-0082","cmhsbjpgz0580maftg6a75v1g",,"cmhsbjkdk0000maftb419zy59","cmhsbjo4b03qomaft3e88vpfk","SAFETY_VIOLATION","HIGH","Incident 504 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",2347.970028102053,179524230.6060548,7.092580568258665,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:50.994Z","2025-11-09T23:02:50.994Z"
"cmhsbjzhv0eyemafttpiebmnt","INC-000505","2025-06-03T23:02:49.873Z","2025-06-04T05:06:54.256Z","Location-45","SITE-0094","cmhsbjph10582maft922jxvmr",,"cmhsbjkh4002imaftgcebfn6x","cmhsbjo4d03qqmafto26uddnu","COLLISION","LOW","Incident 505 - COLLISION","Root cause analysis completed",0,0,,,3688456.205497223,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.996Z","2025-11-09T23:02:50.996Z"
"cmhsbjzhx0eygmaft7fsi5a32","INC-000506","2025-08-22T23:02:49.873Z","2025-08-23T08:56:42.419Z","Location-16","SITE-0273",,,"cmhsbjkfd0018maft7eaqkmge",,"EQUIPMENT_FAILURE","LOW","Incident 506 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,6366975.580579253,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:50.997Z","2025-11-09T23:02:50.997Z"
"cmhsbjzhz0eyimaftgm875bgn","INC-000507","2025-07-30T23:02:49.873Z","2025-07-30T23:28:27.606Z","Location-46","SITE-0513","cmhsbjph50586maftla8k5cg4",,"cmhsbjkhd002pmaft15um6nte","cmhsbjo4g03qumaftbcqj3p0q","SPILL","MEDIUM","Incident 507 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",1526.4990544417,48194227.81234566,3.519554970713235,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.000Z","2025-11-09T23:02:51.000Z"
"cmhsbjzi20eykmaft7zrhihmv","INC-000508","2025-10-16T23:02:49.873Z","2025-10-17T17:32:43.270Z","Location-40","SITE-0013",,,"cmhsbjkfb0016maft96g4l7e3",,"NEAR_MISS","HIGH","Incident 508 - SAFETY_VIOLATION","Root cause analysis completed",1,0,"Equipment damage reported",3993.591498886336,189335797.6557336,4.690587894921185,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.002Z","2025-11-09T23:02:51.002Z"
"cmhsbjzi40eymmafttd7f4hhx","INC-000509","2025-09-15T23:02:49.873Z","2025-09-16T19:08:31.981Z","Location-37","SITE-0006","cmhsbjph9058amaftnndjkwyl","cmhsbjqbj05rhmaftecqf7sm3","cmhsbjke10009mafta9mfo3do","cmhsbjo4k03qymaftcyp82fuy","NEAR_MISS","MEDIUM","Incident 509 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",1056.562424442976,22936273.03672576,1.614570981824079,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.004Z","2025-11-09T23:02:51.004Z"
"cmhsbjzi50eyomaft3wrvhlc3","INC-000510","2025-06-22T23:02:49.873Z","2025-06-22T23:21:37.440Z","Location-44","SITE-0208",,"cmhsbjqbl05rimaft8xcvza64","cmhsbjkge001ymaftl1i6fh6i",,"SPILL","MEDIUM","Incident 510 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",3583.633119810331,39358508.79493254,20.43734502839124,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-09T23:02:51.006Z","2025-11-09T23:02:51.006Z"
"cmhsbjzi70eyqmafts9a839em","INC-000511","2025-11-08T23:02:49.873Z","2025-11-09T22:17:40.739Z","Location-27","SITE-0036","cmhsbjphd058emaft00x8qmvf",,"cmhsbjken000pmaftxgneofux","cmhsbjo4n03r2maft2c9yl3dn","EQUIPMENT_FAILURE","HIGH","Incident 511 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",3773.770118053407,138137731.450927,21.0569552945379,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:51.008Z","2025-11-09T23:02:51.008Z"
"cmhsbjzi90eysmaftinc1fcwa","INC-000512","2025-10-07T23:02:49.873Z","2025-10-08T22:53:49.688Z","Location-40","SITE-0428","cmhsbjphf058gmaftf5n62dod","cmhsbjqbo05rkmaftanu5vqqh","cmhsbjkgf001zmafta02elvam","cmhsbjo4q03r4maftcrx59g4d","ACCIDENT","LOW","Incident 512 - NEAR_MISS","Root cause analysis completed",0,0,,,4822356.91861546,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-09T23:02:51.010Z","2025-11-09T23:02:51.010Z"
"cmhsbjzib0eyumaftb1d3mdl1","INC-000513","2025-09-24T23:02:49.873Z","2025-09-25T14:00:23.850Z","Location-46","SITE-0589","cmhsbjphh058imaft5e0mw8p7",,"cmhsbjkdt0004maftq5hdz0ol","cmhsbjo4s03r6mafterq2s1er","SPILL","MEDIUM","Incident 513 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",2059.356822043035,26182158.47330269,6.368772414204743,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.012Z","2025-11-09T23:02:51.012Z"
"cmhsbjzid0eywmaftwr5v0n8n","INC-000514","2025-07-09T23:02:49.873Z","2025-07-10T11:44:12.849Z","Location-20","SITE-0502","cmhsbjphi058kmaft5gc0obcd","cmhsbjqbq05rmmaftwh9v2s55","cmhsbjkgw002cmaftq375p2l5","cmhsbjo4t03r8maftq0ntk3pl","SPILL","HIGH","Incident 514 - SPILL",,1,0,"Equipment damage reported",4172.688006839632,126611401.1223722,13.90466634811821,"REPORTED",,,,,,"2025-11-09T23:02:51.014Z","2025-11-09T23:02:51.014Z"
"cmhsbjzig0eyymaftby7iix0j","INC-000515","2025-06-15T23:02:49.873Z","2025-06-16T18:17:33.926Z","Location-45","SITE-0486","cmhsbjphk058mmaft7wbtqnkq",,"cmhsbjkg8001umaft7k1vtoc5","cmhsbjo4v03ramaft15p264cy","SAFETY_VIOLATION","HIGH","Incident 515 - SAFETY_VIOLATION","Root cause analysis completed",1,0,"Equipment damage reported",1173.062010849586,97764628.19983363,19.07906568067606,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.016Z","2025-11-09T23:02:51.016Z"
"cmhsbjzii0ez0mafti2xm3pn6","INC-000516","2025-07-10T23:02:49.873Z","2025-07-10T23:08:55.762Z","Location-9","SITE-0361",,"cmhsbjqbt05romaftcgwo0t2v","cmhsbjkdv0005maftk0yc9ndo",,"SAFETY_VIOLATION","LOW","Incident 516 - COLLISION","Root cause analysis completed",0,0,,,3541919.463239349,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-09T23:02:51.018Z","2025-11-09T23:02:51.018Z"
