"id","code","name","equipmentType","brand","model","status","lastMaintenance","totalHours","isActive","createdAt","updatedAt"
"cmhsbjqr20631maftgmvgfl5m","SUP-0325","Caterpillar COMPACTOR-325","COMPACTOR","Caterpillar","CAT768","BREAKDOWN","2025-10-09T23:02:39.249Z",3882,true,"2025-11-09T23:02:39.663Z","2025-11-09T23:02:39.663Z"
"cmhsbjqr30632maftdd1uojkc","SUP-0326","Caterpillar LIGHT_VEHICLE-326","LIGHT_VEHICLE","Caterpillar","CAT906","IDLE","2025-11-01T23:02:39.249Z",25922,true,"2025-11-09T23:02:39.664Z","2025-11-09T23:02:39.664Z"
"cmhsbjqr50633maft0tnv4kkv","SUP-0327","Komatsu FUEL_TRUCK-327","FUEL_TRUCK","Komatsu","KOM891","BREAKDOWN","2025-11-06T23:02:39.249Z",22722,true,"2025-11-09T23:02:39.666Z","2025-11-09T23:02:39.666Z"
"cmhsbjqr70634maftuuq2dqpd","SUP-0328","Caterpillar GRADER-328","GRADER","Caterpillar","CAT367","BREAKDOWN","2025-10-30T23:02:39.249Z",10328,true,"2025-11-09T23:02:39.667Z","2025-11-09T23:02:39.667Z"
"cmhsbjqr80635maft5d5v2pzb","SUP-0329","Komatsu LIGHT_VEHICLE-329","LIGHT_VEHICLE","Komatsu","KOM714","IDLE","2025-10-07T23:02:39.249Z",11176,true,"2025-11-09T23:02:39.668Z","2025-11-09T23:02:39.668Z"
"cmhsbjqr90636maftdo0ptar1","SUP-0330","Shantui GRADER-330","GRADER","Shantui","SHA805","IDLE","2025-11-05T23:02:39.249Z",8622,true,"2025-11-09T23:02:39.670Z","2025-11-09T23:02:39.670Z"
"cmhsbjqrb0637maftuzzpf33e","SUP-0331","Caterpillar GRADER-331","GRADER","Caterpillar","CAT357","IDLE","2025-10-28T23:02:39.249Z",17518,true,"2025-11-09T23:02:39.671Z","2025-11-09T23:02:39.671Z"
"cmhsbjqrc0638maft2dvgphx9","SUP-0332","JCB GRADER-332","GRADER","JCB","JCB463","MAINTENANCE","2025-11-05T23:02:39.249Z",15370,true,"2025-11-09T23:02:39.672Z","2025-11-09T23:02:39.672Z"
"cmhsbjqrd0639maft7jeqfpm6","SUP-0333","Komatsu COMPACTOR-333","COMPACTOR","Komatsu","KOM289","BREAKDOWN","2025-11-05T23:02:39.249Z",10685,true,"2025-11-09T23:02:39.673Z","2025-11-09T23:02:39.673Z"
"cmhsbjqre063amaftonjbob4n","SUP-0334","Caterpillar WATER_TRUCK-334","WATER_TRUCK","Caterpillar","CAT499","MAINTENANCE","2025-09-29T23:02:39.249Z",16169,true,"2025-11-09T23:02:39.674Z","2025-11-09T23:02:39.674Z"
"cmhsbjqrf063bmaftda49h7if","SUP-0335","Komatsu LIGHT_VEHICLE-335","LIGHT_VEHICLE","Komatsu","KOM250","ACTIVE","2025-10-09T23:02:39.249Z",15205,true,"2025-11-09T23:02:39.676Z","2025-11-09T23:02:39.676Z"
"cmhsbjqrg063cmaft1sgfkw2t","SUP-0336","Shantui FUEL_TRUCK-336","FUEL_TRUCK","Shantui","SHA709","ACTIVE","2025-10-31T23:02:39.249Z",26358,true,"2025-11-09T23:02:39.677Z","2025-11-09T23:02:39.677Z"
"cmhsbjqri063dmaft7d1jtvf1","SUP-0337","XCMG COMPACTOR-337","COMPACTOR","XCMG","XCM596","MAINTENANCE","2025-10-31T23:02:39.249Z",8171,true,"2025-11-09T23:02:39.678Z","2025-11-09T23:02:39.678Z"
"cmhsbjqrj063emaft1v8tdrah","SUP-0338","JCB FUEL_TRUCK-338","FUEL_TRUCK","JCB","JCB922","ACTIVE","2025-10-01T23:02:39.249Z",20939,false,"2025-11-09T23:02:39.680Z","2025-11-09T23:02:39.680Z"
"cmhsbjqrk063fmaftouxr02vv","SUP-0339","Komatsu FUEL_TRUCK-339","FUEL_TRUCK","Komatsu","KOM406","ACTIVE","2025-10-09T23:02:39.249Z",13431,true,"2025-11-09T23:02:39.681Z","2025-11-09T23:02:39.681Z"
"cmhsbjqrm063gmaftu0b48ndb","SUP-0340","Komatsu GRADER-340","GRADER","Komatsu","KOM518","ACTIVE","2025-11-04T23:02:39.249Z",18825,true,"2025-11-09T23:02:39.683Z","2025-11-09T23:02:39.683Z"
"cmhsbjqro063hmaft6qlbggln","SUP-0341","Shantui WATER_TRUCK-341","WATER_TRUCK","Shantui","SHA964","BREAKDOWN","2025-10-31T23:02:39.249Z",18105,true,"2025-11-09T23:02:39.684Z","2025-11-09T23:02:39.684Z"
"cmhsbjqrp063imafttoirs5uz","SUP-0342","JCB COMPACTOR-342","COMPACTOR","JCB","JCB727","IDLE","2025-10-03T23:02:39.249Z",16202,true,"2025-11-09T23:02:39.685Z","2025-11-09T23:02:39.685Z"
"cmhsbjqrq063jmaft8vnkg4nu","SUP-0343","Volvo LIGHT_VEHICLE-343","LIGHT_VEHICLE","Volvo","VOL546","IDLE","2025-11-07T23:02:39.249Z",5953,true,"2025-11-09T23:02:39.687Z","2025-11-09T23:02:39.687Z"
"cmhsbjqrr063kmaftpralyl3l","SUP-0344","XCMG WATER_TRUCK-344","WATER_TRUCK","XCMG","XCM397","BREAKDOWN","2025-10-07T23:02:39.249Z",5098,true,"2025-11-09T23:02:39.688Z","2025-11-09T23:02:39.688Z"
"cmhsbjqrt063lmaftqr53wev7","SUP-0345","XCMG GRADER-345","GRADER","XCMG","XCM782","BREAKDOWN","2025-10-17T23:02:39.249Z",5433,true,"2025-11-09T23:02:39.689Z","2025-11-09T23:02:39.689Z"
"cmhsbjqru063mmaftaw9s4yol","SUP-0346","Volvo GRADER-346","GRADER","Volvo","VOL765","IDLE","2025-10-12T23:02:39.249Z",8334,true,"2025-11-09T23:02:39.690Z","2025-11-09T23:02:39.690Z"
"cmhsbjqrv063nmaftlwhq9tfe","SUP-0347","Komatsu GRADER-347","GRADER","Komatsu","KOM996","BREAKDOWN","2025-10-20T23:02:39.249Z",23522,true,"2025-11-09T23:02:39.691Z","2025-11-09T23:02:39.691Z"
"cmhsbjqrw063omaft0pjv1m43","SUP-0348","XCMG FUEL_TRUCK-348","FUEL_TRUCK","XCMG","XCM268","IDLE","2025-10-16T23:02:39.249Z",12540,true,"2025-11-09T23:02:39.693Z","2025-11-09T23:02:39.693Z"
"cmhsbjqrx063pmaftxhxqhu83","SUP-0349","Shantui DOZER-349","DOZER","Shantui","SHA471","ACTIVE","2025-10-30T23:02:39.249Z",23587,true,"2025-11-09T23:02:39.694Z","2025-11-09T23:02:39.694Z"
"cmhsbjqrz063qmaftn026dql6","SUP-0350","JCB COMPACTOR-350","COMPACTOR","JCB","JCB267","IDLE","2025-10-26T23:02:39.249Z",20679,true,"2025-11-09T23:02:39.695Z","2025-11-09T23:02:39.695Z"
"cmhsbjqs0063rmafta64i02cw","SUP-0351","Shantui LIGHT_VEHICLE-351","LIGHT_VEHICLE","Shantui","SHA301","ACTIVE","2025-09-27T23:02:39.249Z",22822,true,"2025-11-09T23:02:39.696Z","2025-11-09T23:02:39.696Z"
"cmhsbjqs1063smaftyj2dnaki","SUP-0352","Shantui COMPACTOR-352","COMPACTOR","Shantui","SHA981","ACTIVE","2025-10-08T23:02:39.249Z",18435,true,"2025-11-09T23:02:39.697Z","2025-11-09T23:02:39.697Z"
"cmhsbjqs2063tmaftgmht83z3","SUP-0353","JCB WATER_TRUCK-353","WATER_TRUCK","JCB","JCB259","BREAKDOWN","2025-10-21T23:02:39.249Z",10702,false,"2025-11-09T23:02:39.699Z","2025-11-09T23:02:39.699Z"
"cmhsbjqs4063umaftqvm9tekz","SUP-0354","Komatsu GRADER-354","GRADER","Komatsu","KOM265","ACTIVE","2025-11-02T23:02:39.249Z",8216,true,"2025-11-09T23:02:39.701Z","2025-11-09T23:02:39.701Z"
"cmhsbjqs5063vmaft8rsii99z","SUP-0355","JCB LIGHT_VEHICLE-355","LIGHT_VEHICLE","JCB","JCB739","MAINTENANCE","2025-10-28T23:02:39.249Z",15534,true,"2025-11-09T23:02:39.702Z","2025-11-09T23:02:39.702Z"
"cmhsbjqs7063wmaftp57dc9db","SUP-0356","JCB DOZER-356","DOZER","JCB","JCB996","ACTIVE","2025-09-26T23:02:39.249Z",15286,true,"2025-11-09T23:02:39.703Z","2025-11-09T23:02:39.703Z"
"cmhsbjqs8063xmaftx1i5g1cg","SUP-0357","XCMG LIGHT_VEHICLE-357","LIGHT_VEHICLE","XCMG","XCM373","ACTIVE","2025-09-29T23:02:39.249Z",5328,true,"2025-11-09T23:02:39.704Z","2025-11-09T23:02:39.704Z"
"cmhsbjqs9063ymaft9935izqw","SUP-0358","XCMG COMPACTOR-358","COMPACTOR","XCMG","XCM649","IDLE","2025-10-17T23:02:39.249Z",20565,true,"2025-11-09T23:02:39.705Z","2025-11-09T23:02:39.705Z"
"cmhsbjqsa063zmaft7t97b08b","SUP-0359","Komatsu DOZER-359","DOZER","Komatsu","KOM310","BREAKDOWN","2025-09-26T23:02:39.249Z",18791,true,"2025-11-09T23:02:39.707Z","2025-11-09T23:02:39.707Z"
"cmhsbjqsb0640maftedputz30","SUP-0360","Caterpillar COMPACTOR-360","COMPACTOR","Caterpillar","CAT322","IDLE","2025-10-11T23:02:39.249Z",5127,true,"2025-11-09T23:02:39.708Z","2025-11-09T23:02:39.708Z"
"cmhsbjqsd0641maftks141ixr","SUP-0361","Caterpillar FUEL_TRUCK-361","FUEL_TRUCK","Caterpillar","CAT984","MAINTENANCE","2025-11-04T23:02:39.249Z",3922,true,"2025-11-09T23:02:39.709Z","2025-11-09T23:02:39.709Z"
"cmhsbjqse0642maftt3sdbvpt","SUP-0362","JCB WATER_TRUCK-362","WATER_TRUCK","JCB","JCB744","ACTIVE","2025-10-06T23:02:39.249Z",3665,true,"2025-11-09T23:02:39.710Z","2025-11-09T23:02:39.710Z"
"cmhsbjqsf0643mafthr13she8","SUP-0363","JCB DOZER-363","DOZER","JCB","JCB829","ACTIVE","2025-11-02T23:02:39.249Z",20472,true,"2025-11-09T23:02:39.711Z","2025-11-09T23:02:39.711Z"
"cmhsbjqsg0644maft0o2oig9f","SUP-0364","JCB WATER_TRUCK-364","WATER_TRUCK","JCB","JCB519","MAINTENANCE","2025-11-08T23:02:39.249Z",13101,true,"2025-11-09T23:02:39.713Z","2025-11-09T23:02:39.713Z"
"cmhsbjqsh0645maftfy1z67x8","SUP-0365","Caterpillar LIGHT_VEHICLE-365","LIGHT_VEHICLE","Caterpillar","CAT184","IDLE","2025-10-17T23:02:39.249Z",23662,true,"2025-11-09T23:02:39.714Z","2025-11-09T23:02:39.714Z"
"cmhsbjqsj0646maft3inb2xox","SUP-0366","Caterpillar LIGHT_VEHICLE-366","LIGHT_VEHICLE","Caterpillar","CAT595","MAINTENANCE","2025-11-02T23:02:39.249Z",18781,true,"2025-11-09T23:02:39.715Z","2025-11-09T23:02:39.715Z"
"cmhsbjqsl0647maftt9de9fqv","SUP-0367","Volvo DOZER-367","DOZER","Volvo","VOL773","ACTIVE","2025-11-03T23:02:39.249Z",13622,true,"2025-11-09T23:02:39.717Z","2025-11-09T23:02:39.717Z"
"cmhsbjqsm0648maft2hapou22","SUP-0368","XCMG FUEL_TRUCK-368","FUEL_TRUCK","XCMG","XCM715","IDLE","2025-10-20T23:02:39.249Z",26336,true,"2025-11-09T23:02:39.719Z","2025-11-09T23:02:39.719Z"
"cmhsbjqso0649maftwvcsjagb","SUP-0369","Volvo LIGHT_VEHICLE-369","LIGHT_VEHICLE","Volvo","VOL894","ACTIVE","2025-10-12T23:02:39.249Z",5269,true,"2025-11-09T23:02:39.721Z","2025-11-09T23:02:39.721Z"
"cmhsbjqsq064amaft5c6qelzi","SUP-0370","Komatsu LIGHT_VEHICLE-370","LIGHT_VEHICLE","Komatsu","KOM817","MAINTENANCE","2025-11-07T23:02:39.249Z",7729,true,"2025-11-09T23:02:39.723Z","2025-11-09T23:02:39.723Z"
"cmhsbjqsu064bmaft0gie3zm1","SUP-0371","Shantui WATER_TRUCK-371","WATER_TRUCK","Shantui","SHA198","IDLE","2025-10-06T23:02:39.249Z",10039,true,"2025-11-09T23:02:39.726Z","2025-11-09T23:02:39.726Z"
"cmhsbjqt1064cmaftphbf3d7w","SUP-0372","Komatsu LIGHT_VEHICLE-372","LIGHT_VEHICLE","Komatsu","KOM105","BREAKDOWN","2025-09-26T23:02:39.249Z",3316,true,"2025-11-09T23:02:39.734Z","2025-11-09T23:02:39.734Z"
"cmhsbjqt3064dmaft7mgeb1tk","SUP-0373","Komatsu LIGHT_VEHICLE-373","LIGHT_VEHICLE","Komatsu","KOM676","ACTIVE","2025-10-19T23:02:39.249Z",23532,true,"2025-11-09T23:02:39.736Z","2025-11-09T23:02:39.736Z"
"cmhsbjqt5064emaftw4s6rqf8","SUP-0374","JCB GRADER-374","GRADER","JCB","JCB297","BREAKDOWN","2025-10-11T23:02:39.249Z",22895,true,"2025-11-09T23:02:39.738Z","2025-11-09T23:02:39.738Z"
"cmhsbjqt7064fmaft1ck9kj13","SUP-0375","Caterpillar LIGHT_VEHICLE-375","LIGHT_VEHICLE","Caterpillar","CAT773","IDLE","2025-10-02T23:02:39.249Z",16069,true,"2025-11-09T23:02:39.740Z","2025-11-09T23:02:39.740Z"
"cmhsbjqt9064gmafthpwnkxvk","SUP-0376","Komatsu DOZER-376","DOZER","Komatsu","KOM679","ACTIVE","2025-10-22T23:02:39.249Z",3995,true,"2025-11-09T23:02:39.741Z","2025-11-09T23:02:39.741Z"
"cmhsbjqta064hmaft2ggnj702","SUP-0377","Caterpillar FUEL_TRUCK-377","FUEL_TRUCK","Caterpillar","CAT362","BREAKDOWN","2025-10-31T23:02:39.249Z",3678,true,"2025-11-09T23:02:39.743Z","2025-11-09T23:02:39.743Z"
"cmhsbjqtc064imaftstx8904u","SUP-0378","Shantui GRADER-378","GRADER","Shantui","SHA900","ACTIVE","2025-09-28T23:02:39.249Z",8980,true,"2025-11-09T23:02:39.744Z","2025-11-09T23:02:39.744Z"
"cmhsbjqte064jmaftu08ylceq","SUP-0379","Komatsu LIGHT_VEHICLE-379","LIGHT_VEHICLE","Komatsu","KOM738","BREAKDOWN","2025-10-30T23:02:39.249Z",11088,true,"2025-11-09T23:02:39.746Z","2025-11-09T23:02:39.746Z"
"cmhsbjqth064kmaftk721ldke","SUP-0380","Komatsu GRADER-380","GRADER","Komatsu","KOM918","IDLE","2025-10-15T23:02:39.249Z",2673,true,"2025-11-09T23:02:39.749Z","2025-11-09T23:02:39.749Z"
"cmhsbjqtj064lmaft0hmbmfiw","SUP-0381","XCMG WATER_TRUCK-381","WATER_TRUCK","XCMG","XCM632","ACTIVE","2025-11-04T23:02:39.249Z",5483,true,"2025-11-09T23:02:39.752Z","2025-11-09T23:02:39.752Z"
"cmhsbjqtl064mmafthevfskha","SUP-0382","XCMG LIGHT_VEHICLE-382","LIGHT_VEHICLE","XCMG","XCM106","ACTIVE","2025-10-24T23:02:39.249Z",25094,true,"2025-11-09T23:02:39.753Z","2025-11-09T23:02:39.753Z"
"cmhsbjqtn064nmaft55raozsq","SUP-0383","XCMG LIGHT_VEHICLE-383","LIGHT_VEHICLE","XCMG","XCM918","IDLE","2025-10-04T23:02:39.249Z",13056,true,"2025-11-09T23:02:39.755Z","2025-11-09T23:02:39.755Z"
"cmhsbjqto064omaft4ojakt94","SUP-0384","Volvo WATER_TRUCK-384","WATER_TRUCK","Volvo","VOL258","MAINTENANCE","2025-10-12T23:02:39.249Z",13879,true,"2025-11-09T23:02:39.757Z","2025-11-09T23:02:39.757Z"
"cmhsbjqtq064pmaft7w0fckva","SUP-0385","Volvo GRADER-385","GRADER","Volvo","VOL621","BREAKDOWN","2025-11-08T23:02:39.249Z",23017,true,"2025-11-09T23:02:39.758Z","2025-11-09T23:02:39.758Z"
"cmhsbjqts064qmaft6do4f44l","SUP-0386","Komatsu COMPACTOR-386","COMPACTOR","Komatsu","KOM371","BREAKDOWN","2025-11-07T23:02:39.249Z",11450,true,"2025-11-09T23:02:39.760Z","2025-11-09T23:02:39.760Z"
"cmhsbjqtt064rmaft1k3q6tad","SUP-0387","Komatsu LIGHT_VEHICLE-387","LIGHT_VEHICLE","Komatsu","KOM381","ACTIVE","2025-10-07T23:02:39.249Z",12971,true,"2025-11-09T23:02:39.762Z","2025-11-09T23:02:39.762Z"
"cmhsbjqtv064smaftrlh3tf1v","SUP-0388","Shantui DOZER-388","DOZER","Shantui","SHA674","IDLE","2025-10-01T23:02:39.249Z",25482,true,"2025-11-09T23:02:39.764Z","2025-11-09T23:02:39.764Z"
"cmhsbjqtx064tmafthwopm5s3","SUP-0389","Volvo FUEL_TRUCK-389","FUEL_TRUCK","Volvo","VOL104","MAINTENANCE","2025-10-21T23:02:39.249Z",20070,true,"2025-11-09T23:02:39.766Z","2025-11-09T23:02:39.766Z"
"cmhsbjqu0064umaft1ir7u6y7","SUP-0390","XCMG LIGHT_VEHICLE-390","LIGHT_VEHICLE","XCMG","XCM407","IDLE","2025-10-16T23:02:39.249Z",18483,true,"2025-11-09T23:02:39.768Z","2025-11-09T23:02:39.768Z"
"cmhsbjqu1064vmaftk2enm51f","SUP-0391","Shantui COMPACTOR-391","COMPACTOR","Shantui","SHA206","IDLE","2025-10-03T23:02:39.249Z",16349,true,"2025-11-09T23:02:39.770Z","2025-11-09T23:02:39.770Z"
"cmhsbjqu3064wmafti7z34ad7","SUP-0392","Shantui DOZER-392","DOZER","Shantui","SHA366","BREAKDOWN","2025-11-08T23:02:39.249Z",20976,true,"2025-11-09T23:02:39.772Z","2025-11-09T23:02:39.772Z"
"cmhsbjqu6064xmaftnrerxbzz","SUP-0393","Komatsu LIGHT_VEHICLE-393","LIGHT_VEHICLE","Komatsu","KOM517","MAINTENANCE","2025-10-13T23:02:39.249Z",15113,true,"2025-11-09T23:02:39.774Z","2025-11-09T23:02:39.774Z"
"cmhsbjqu8064ymaft5njoy6wm","SUP-0394","Komatsu COMPACTOR-394","COMPACTOR","Komatsu","KOM338","ACTIVE","2025-10-03T23:02:39.249Z",5001,true,"2025-11-09T23:02:39.776Z","2025-11-09T23:02:39.776Z"
"cmhsbjqua064zmafttgbkvpuf","SUP-0395","Shantui DOZER-395","DOZER","Shantui","SHA862","IDLE","2025-10-17T23:02:39.249Z",18617,true,"2025-11-09T23:02:39.778Z","2025-11-09T23:02:39.778Z"
"cmhsbjquc0650maftdff2aqow","SUP-0396","Shantui LIGHT_VEHICLE-396","LIGHT_VEHICLE","Shantui","SHA822","IDLE","2025-10-02T23:02:39.249Z",20984,true,"2025-11-09T23:02:39.780Z","2025-11-09T23:02:39.780Z"
"cmhsbjque0651maftyrojp65b","SUP-0397","Caterpillar GRADER-397","GRADER","Caterpillar","CAT937","BREAKDOWN","2025-11-03T23:02:39.249Z",10074,true,"2025-11-09T23:02:39.782Z","2025-11-09T23:02:39.782Z"
"cmhsbjqug0652maftbaorrf00","SUP-0398","XCMG GRADER-398","GRADER","XCMG","XCM427","MAINTENANCE","2025-10-29T23:02:39.249Z",23038,true,"2025-11-09T23:02:39.785Z","2025-11-09T23:02:39.785Z"
"cmhsbjqui0653maft3vdl35tq","SUP-0399","JCB COMPACTOR-399","COMPACTOR","JCB","JCB781","IDLE","2025-10-29T23:02:39.249Z",22948,true,"2025-11-09T23:02:39.787Z","2025-11-09T23:02:39.787Z"
"cmhsbjqum0654maftx8k3nt9k","SUP-0400","XCMG LIGHT_VEHICLE-400","LIGHT_VEHICLE","XCMG","XCM732","IDLE","2025-09-30T23:02:39.249Z",15260,true,"2025-11-09T23:02:39.790Z","2025-11-09T23:02:39.790Z"
"cmhsbjquo0655maftcjulkukh","SUP-0401","Shantui COMPACTOR-401","COMPACTOR","Shantui","SHA386","MAINTENANCE","2025-10-21T23:02:39.249Z",2992,true,"2025-11-09T23:02:39.792Z","2025-11-09T23:02:39.792Z"
"cmhsbjqup0656maftt1jkoy89","SUP-0402","Komatsu WATER_TRUCK-402","WATER_TRUCK","Komatsu","KOM126","ACTIVE","2025-10-24T23:02:39.249Z",10164,true,"2025-11-09T23:02:39.794Z","2025-11-09T23:02:39.794Z"
"cmhsbjqur0657maftd6jh1oan","SUP-0403","Volvo GRADER-403","GRADER","Volvo","VOL940","BREAKDOWN","2025-10-16T23:02:39.249Z",25595,true,"2025-11-09T23:02:39.796Z","2025-11-09T23:02:39.796Z"
"cmhsbjquv0658maft4ne8o6jy","SUP-0404","Shantui FUEL_TRUCK-404","FUEL_TRUCK","Shantui","SHA782","ACTIVE","2025-10-29T23:02:39.249Z",25873,true,"2025-11-09T23:02:39.799Z","2025-11-09T23:02:39.799Z"
"cmhsbjqux0659mafthoim69bj","SUP-0405","Komatsu COMPACTOR-405","COMPACTOR","Komatsu","KOM412","MAINTENANCE","2025-10-06T23:02:39.249Z",10631,true,"2025-11-09T23:02:39.801Z","2025-11-09T23:02:39.801Z"
"cmhsbjquz065amaftn5aed9a8","SUP-0406","Caterpillar COMPACTOR-406","COMPACTOR","Caterpillar","CAT289","IDLE","2025-10-05T23:02:39.249Z",11111,true,"2025-11-09T23:02:39.803Z","2025-11-09T23:02:39.803Z"
"cmhsbjqv1065bmaftqkm5j6gb","SUP-0407","XCMG FUEL_TRUCK-407","FUEL_TRUCK","XCMG","XCM556","BREAKDOWN","2025-10-07T23:02:39.249Z",5059,true,"2025-11-09T23:02:39.805Z","2025-11-09T23:02:39.805Z"
"cmhsbjqv3065cmaftyh9oxv0q","SUP-0408","XCMG FUEL_TRUCK-408","FUEL_TRUCK","XCMG","XCM749","ACTIVE","2025-10-01T23:02:39.249Z",3312,true,"2025-11-09T23:02:39.807Z","2025-11-09T23:02:39.807Z"
"cmhsbjqv5065dmaftd7jnxmwp","SUP-0409","Volvo COMPACTOR-409","COMPACTOR","Volvo","VOL375","IDLE","2025-10-10T23:02:39.249Z",13784,true,"2025-11-09T23:02:39.809Z","2025-11-09T23:02:39.809Z"
"cmhsbjqv6065emaft6b0qd4ae","SUP-0410","Komatsu WATER_TRUCK-410","WATER_TRUCK","Komatsu","KOM702","ACTIVE","2025-09-29T23:02:39.249Z",13464,true,"2025-11-09T23:02:39.811Z","2025-11-09T23:02:39.811Z"
"cmhsbjqv8065fmaft078312gd","SUP-0411","Caterpillar GRADER-411","GRADER","Caterpillar","CAT175","MAINTENANCE","2025-11-07T23:02:39.249Z",5262,true,"2025-11-09T23:02:39.813Z","2025-11-09T23:02:39.813Z"
"cmhsbjqva065gmaft34ew19y4","SUP-0412","Volvo DOZER-412","DOZER","Volvo","VOL381","MAINTENANCE","2025-11-08T23:02:39.249Z",11454,true,"2025-11-09T23:02:39.815Z","2025-11-09T23:02:39.815Z"
"cmhsbjqvd065hmaft2iao9u1d","SUP-0413","Caterpillar FUEL_TRUCK-413","FUEL_TRUCK","Caterpillar","CAT219","BREAKDOWN","2025-10-02T23:02:39.249Z",18303,true,"2025-11-09T23:02:39.817Z","2025-11-09T23:02:39.817Z"
"cmhsbjqvf065imaftw8f1986y","SUP-0414","XCMG GRADER-414","GRADER","XCMG","XCM606","IDLE","2025-11-07T23:02:39.249Z",16448,true,"2025-11-09T23:02:39.819Z","2025-11-09T23:02:39.819Z"
"cmhsbjqvh065jmaft2rgelwlp","SUP-0415","Shantui WATER_TRUCK-415","WATER_TRUCK","Shantui","SHA495","IDLE","2025-09-30T23:02:39.249Z",5028,true,"2025-11-09T23:02:39.821Z","2025-11-09T23:02:39.821Z"
"cmhsbjqvi065kmaftv8ztajl1","SUP-0416","XCMG DOZER-416","DOZER","XCMG","XCM811","IDLE","2025-09-28T23:02:39.249Z",25116,true,"2025-11-09T23:02:39.823Z","2025-11-09T23:02:39.823Z"
"cmhsbjqvk065lmaftvxeeiwhc","SUP-0417","JCB DOZER-417","DOZER","JCB","JCB372","IDLE","2025-10-26T23:02:39.249Z",18439,true,"2025-11-09T23:02:39.824Z","2025-11-09T23:02:39.824Z"
"cmhsbjqvm065mmaftbu11fv8z","SUP-0418","XCMG COMPACTOR-418","COMPACTOR","XCMG","XCM487","BREAKDOWN","2025-10-30T23:02:39.249Z",13529,true,"2025-11-09T23:02:39.827Z","2025-11-09T23:02:39.827Z"
"cmhsbjqvo065nmaftko3buubf","SUP-0419","JCB COMPACTOR-419","COMPACTOR","JCB","JCB996","ACTIVE","2025-11-01T23:02:39.249Z",10334,true,"2025-11-09T23:02:39.829Z","2025-11-09T23:02:39.829Z"
"cmhsbjqvs065omafti7dp7iec","SUP-0420","JCB GRADER-420","GRADER","JCB","JCB148","MAINTENANCE","2025-09-28T23:02:39.249Z",21194,true,"2025-11-09T23:02:39.833Z","2025-11-09T23:02:39.833Z"
"cmhsbjqvu065pmaftu9zrm266","SUP-0421","Caterpillar DOZER-421","DOZER","Caterpillar","CAT537","MAINTENANCE","2025-10-21T23:02:39.249Z",25291,true,"2025-11-09T23:02:39.835Z","2025-11-09T23:02:39.835Z"
"cmhsbjqvx065qmafto63ragen","SUP-0422","Caterpillar COMPACTOR-422","COMPACTOR","Caterpillar","CAT931","BREAKDOWN","2025-10-25T23:02:39.249Z",15377,true,"2025-11-09T23:02:39.837Z","2025-11-09T23:02:39.837Z"
"cmhsbjqvz065rmaft9jy8qhl9","SUP-0423","Komatsu LIGHT_VEHICLE-423","LIGHT_VEHICLE","Komatsu","KOM803","ACTIVE","2025-09-26T23:02:39.249Z",21415,true,"2025-11-09T23:02:39.840Z","2025-11-09T23:02:39.840Z"
"cmhsbjqw1065smaftv35hlwf9","SUP-0424","Komatsu FUEL_TRUCK-424","FUEL_TRUCK","Komatsu","KOM510","IDLE","2025-09-27T23:02:39.249Z",5148,true,"2025-11-09T23:02:39.842Z","2025-11-09T23:02:39.842Z"
"cmhsbjqw3065tmaft7z3y1b30","SUP-0425","Volvo GRADER-425","GRADER","Volvo","VOL808","IDLE","2025-10-24T23:02:39.249Z",15346,true,"2025-11-09T23:02:39.843Z","2025-11-09T23:02:39.843Z"
"cmhsbjqw4065umaftao54hmro","SUP-0426","JCB LIGHT_VEHICLE-426","LIGHT_VEHICLE","JCB","JCB217","IDLE","2025-10-13T23:02:39.249Z",16147,true,"2025-11-09T23:02:39.845Z","2025-11-09T23:02:39.845Z"
"cmhsbjqw5065vmaftpx44ogj3","SUP-0427","XCMG COMPACTOR-427","COMPACTOR","XCMG","XCM285","BREAKDOWN","2025-10-23T23:02:39.249Z",23503,true,"2025-11-09T23:02:39.846Z","2025-11-09T23:02:39.846Z"
"cmhsbjqw7065wmaftretv2od8","SUP-0428","Komatsu GRADER-428","GRADER","Komatsu","KOM441","BREAKDOWN","2025-10-22T23:02:39.249Z",15067,true,"2025-11-09T23:02:39.847Z","2025-11-09T23:02:39.847Z"
"cmhsbjqw8065xmafty2f0gqgm","SUP-0429","Shantui DOZER-429","DOZER","Shantui","SHA679","MAINTENANCE","2025-11-08T23:02:39.249Z",23894,true,"2025-11-09T23:02:39.849Z","2025-11-09T23:02:39.849Z"
"cmhsbjqwa065ymaftg3zkql2k","SUP-0430","Volvo FUEL_TRUCK-430","FUEL_TRUCK","Volvo","VOL837","IDLE","2025-10-17T23:02:39.249Z",7759,true,"2025-11-09T23:02:39.851Z","2025-11-09T23:02:39.851Z"
"cmhsbjqwc065zmaftg6f85zn9","SUP-0431","Shantui LIGHT_VEHICLE-431","LIGHT_VEHICLE","Shantui","SHA511","BREAKDOWN","2025-11-08T23:02:39.249Z",25850,true,"2025-11-09T23:02:39.852Z","2025-11-09T23:02:39.852Z"
"cmhsbjqwd0660maft8dopzdsc","SUP-0432","JCB DOZER-432","DOZER","JCB","JCB616","ACTIVE","2025-11-02T23:02:39.249Z",8924,true,"2025-11-09T23:02:39.853Z","2025-11-09T23:02:39.853Z"
