"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmhsbjsxr07xumaftfosmwtfa","SCH-0000465","cmhsbjrk206nlmaftb82665ap","VY-00465","Tarakan","Lontar","2025-09-20T23:02:41.616Z","2025-09-21T17:30:13.425Z","2025-09-25T13:41:33.923Z","2025-09-21T00:27:14.078Z","2025-09-21T00:51:58.211Z","2025-09-21T17:30:13.425Z",,,0,,"PT Semen Indonesia","CN-9480","LOADING",,"2025-11-09T23:02:42.496Z","2025-11-09T23:02:42.496Z"
"cmhsbjsxt07xwmaftzo72kk3j","SCH-0000466","cmhsbjrk306nmmaftyh4bdic9","VY-00466","Tanjung Bara","Tanjung Priok","2025-11-06T23:02:41.616Z","2025-11-07T08:35:16.923Z","2025-11-09T16:31:44.219Z","2025-11-06T23:53:44.901Z","2025-11-07T00:16:21.752Z","2025-11-07T08:35:16.923Z","2025-11-07T07:36:54.127Z","2025-11-09T17:27:16.793Z",0,0,"PT Pupuk Indonesia","CN-4261","CANCELLED",,"2025-11-09T23:02:42.497Z","2025-11-09T23:02:42.497Z"
"cmhsbjsxv07xymaft77xjw6af","SCH-0000467","cmhsbjrk506nnmafttt5jyt1x","VY-00467","Balikpapan","Suralaya","2025-09-25T23:02:41.616Z","2025-09-26T21:33:12.204Z","2025-09-29T06:25:18.419Z","2025-09-26T00:20:59.708Z",,,"2025-09-26T20:56:04.313Z",,0,,"PT Steel Indonesia","CN-8723","LOADING",,"2025-11-09T23:02:42.500Z","2025-11-09T23:02:42.500Z"
"cmhsbjsxx07y0maftzub530z4","SCH-0000468","cmhsbjrk606nomaftyf767mkp","VY-00468","Tanjung Bara","Merak","2025-11-05T23:02:41.616Z","2025-11-06T10:02:19.323Z","2025-11-07T13:32:32.068Z","2025-11-05T21:08:44.985Z","2025-11-06T00:56:50.469Z","2025-11-06T10:02:19.323Z","2025-11-06T10:32:37.588Z",,0,,"PLN","CN-9739","CANCELLED",,"2025-11-09T23:02:42.502Z","2025-11-09T23:02:42.502Z"
"cmhsbjsxz07y2maftwvqpc0fi","SCH-0000469","cmhsbjrk706npmaftmuk34eka","VY-00469","Banjarmasin","Lontar","2025-11-05T23:02:41.616Z","2025-11-06T07:11:05.434Z","2025-11-08T16:59:44.768Z",,,,"2025-11-06T07:13:26.398Z",,0,0,"PT Steel Indonesia","CN-5982","STANDBY",,"2025-11-09T23:02:42.503Z","2025-11-09T23:02:42.503Z"
"cmhsbjsy107y4maft0zx44wa2","SCH-0000470","cmhsbjrk906nqmaft7n2m88xl","VY-00470","Tanjung Bara","Tanjung Priok","2025-09-27T23:02:41.616Z","2025-09-28T19:18:20.695Z","2025-10-02T00:37:50.724Z",,"2025-09-27T23:17:36.580Z","2025-09-28T19:18:20.695Z","2025-09-28T19:45:33.554Z",,0,0,"PT Petrokimia","CN-8990","ARRIVED",,"2025-11-09T23:02:42.505Z","2025-11-09T23:02:42.505Z"
"cmhsbjsy207y6maftbt4xmwtb","SCH-0000471","cmhsbjrka06nrmaft2vprrrbl","VY-00471","Muara Pantai","Paiton","2025-11-05T23:02:41.616Z","2025-11-06T09:28:30.754Z","2025-11-08T16:16:36.077Z","2025-11-05T22:56:35.570Z","2025-11-05T23:36:11.084Z",,"2025-11-06T09:09:01.814Z",,0,0,"PLN","CN-3777","STANDBY",,"2025-11-09T23:02:42.507Z","2025-11-09T23:02:42.507Z"
"cmhsbjsy407y8maft65cunxdy","SCH-0000472","cmhsbjrkc06nsmaft74fossaw","VY-00472","Sangatta","Merak","2025-09-25T23:02:41.616Z","2025-09-26T16:27:53.337Z","2025-09-29T07:48:24.896Z","2025-09-25T21:02:56.363Z","2025-09-25T23:18:37.515Z",,"2025-09-26T17:21:46.280Z",,0,,"PT Petrokimia","CN-3024","LOADING",,"2025-11-09T23:02:42.508Z","2025-11-09T23:02:42.508Z"
"cmhsbjsy607yamaft5ab51koy","SCH-0000473","cmhsbjrkd06ntmafte5jdf4v2","VY-00473","Banjarmasin","Cilacap","2025-11-04T23:02:41.616Z","2025-11-05T19:31:05.180Z","2025-11-09T14:16:14.960Z","2025-11-04T21:10:55.458Z","2025-11-05T00:18:02.116Z","2025-11-05T19:31:05.180Z",,"2025-11-09T15:14:22.299Z",0,,"PT Petrokimia","CN-4321","COMPLETED",,"2025-11-09T23:02:42.510Z","2025-11-09T23:02:42.510Z"
"cmhsbjsy707ycmaftisl8lnmk","SCH-0000474","cmhsbjrkf06numaft7c9ffpjh","VY-00474","Balikpapan","Lontar","2025-11-04T23:02:41.616Z","2025-11-05T15:31:37.973Z","2025-11-07T01:54:47.264Z",,,"2025-11-05T15:31:37.973Z","2025-11-05T14:54:20.468Z",,0,0,"PT Steel Indonesia","CN-1989","SCHEDULED",,"2025-11-09T23:02:42.512Z","2025-11-09T23:02:42.512Z"
"cmhsbjsy907yemaftqfmq3v20","SCH-0000475","cmhsbjrkg06nvmaftuzxafu8b","VY-00475","Banjarmasin","Cilacap","2025-10-12T23:02:41.616Z","2025-10-13T11:02:31.998Z","2025-10-15T19:37:52.754Z","2025-10-12T22:07:50.438Z","2025-10-12T23:51:24.448Z",,"2025-10-13T10:57:41.903Z",,0,0,"PT Semen Indonesia","CN-9111","ARRIVED",,"2025-11-09T23:02:42.513Z","2025-11-09T23:02:42.513Z"
"cmhsbjsya07ygmaftr0ue346a","SCH-0000476","cmhsbjrki06nwmaftsd8ja3u4","VY-00476","Sangatta","Suralaya","2025-11-02T23:02:41.616Z","2025-11-03T14:26:06.903Z","2025-11-05T21:01:45.948Z","2025-11-03T00:28:36.140Z","2025-11-03T00:25:57.943Z","2025-11-03T14:26:06.903Z",,,0,,"PLN","CN-1094","DISCHARGING",,"2025-11-09T23:02:42.515Z","2025-11-09T23:02:42.515Z"
"cmhsbjsyd07yimaft7t7r0cqp","SCH-0000477","cmhsbjrkj06nxmaftattkju24","VY-00477","Kariangau","Gresik","2025-11-07T23:02:41.616Z","2025-11-08T17:36:32.617Z","2025-11-10T05:08:05.574Z",,"2025-11-08T00:44:25.491Z","2025-11-08T17:36:32.617Z",,,0,,"PT Pupuk Indonesia","CN-5566","DISCHARGING",,"2025-11-09T23:02:42.517Z","2025-11-09T23:02:42.517Z"
"cmhsbjsye07ykmaftffku1bfv","SCH-0000478","cmhsbjrkk06nymaftznjrxa49","VY-00478","Sangatta","Paiton","2025-10-11T23:02:41.616Z","2025-10-12T11:55:36.647Z","2025-10-16T05:09:05.551Z",,"2025-10-12T00:51:27.837Z","2025-10-12T11:55:36.647Z","2025-10-12T11:21:59.098Z","2025-10-16T04:39:45.488Z",0,,"PT Semen Indonesia","CN-2735","LOADING",,"2025-11-09T23:02:42.519Z","2025-11-09T23:02:42.519Z"
"cmhsbjsyg07ymmaftsdnjr81g","SCH-0000479","cmhsbjrkl06nzmaftj6k24ayc","VY-00479","Kariangau","Cilacap","2025-09-24T23:02:41.616Z","2025-09-25T22:44:17.355Z","2025-09-27T14:58:15.519Z","2025-09-24T21:25:43.999Z","2025-09-24T23:21:53.298Z",,"2025-09-25T21:51:56.077Z","2025-09-27T12:06:57.464Z",0,0,"PT Pupuk Indonesia","CN-2755","COMPLETED",,"2025-11-09T23:02:42.520Z","2025-11-09T23:02:42.520Z"
"cmhsbjsyi07yomaft8mv9cjyo","SCH-0000480","cmhsbjrkn06o0maft575h80s3","VY-00480","Samarinda","Lontar","2025-10-19T23:02:41.616Z","2025-10-20T08:07:08.567Z","2025-10-23T20:33:01.335Z","2025-10-19T21:58:07.803Z","2025-10-19T23:24:42.575Z",,"2025-10-20T07:49:43.362Z",,0,0,"PT Semen Indonesia","CN-6799","STANDBY",,"2025-11-09T23:02:42.522Z","2025-11-09T23:02:42.522Z"
"cmhsbjsyj07yqmaftv8019zpa","SCH-0000481","cmhsbjrko06o1maftil6knejn","VY-00481","Balikpapan","Merak","2025-09-16T23:02:41.616Z","2025-09-17T19:41:18.983Z","2025-09-20T13:00:07.616Z","2025-09-17T00:11:49.971Z",,"2025-09-17T19:41:18.983Z",,,0,,"PT Petrokimia","CN-8235","DISCHARGING",,"2025-11-09T23:02:42.524Z","2025-11-09T23:02:42.524Z"
"cmhsbjsyl07ysmaftzgb3eiys","SCH-0000482","cmhsbjrkp06o2maftwph58yei","VY-00482","Sangatta","Suralaya","2025-10-31T23:02:41.616Z","2025-11-01T20:40:14.296Z","2025-11-04T12:32:40.100Z","2025-10-31T21:11:05.157Z","2025-10-31T23:25:01.543Z","2025-11-01T20:40:14.296Z","2025-11-01T20:04:28.158Z",,0,0,"PT Semen Indonesia","CN-9006","ARRIVED",,"2025-11-09T23:02:42.525Z","2025-11-09T23:02:42.525Z"
"cmhsbjsym07yumaftb4kqxndq","SCH-0000483","cmhsbjrkq06o3maft5lv1v5gk","VY-00483","Balikpapan","Cilacap","2025-11-06T23:02:41.616Z","2025-11-07T20:06:54.214Z","2025-11-11T18:33:10.313Z","2025-11-06T23:18:05.169Z","2025-11-06T23:11:20.573Z","2025-11-07T20:06:54.214Z","2025-11-07T19:54:11.076Z",,0,,"PT Pupuk Indonesia","CN-8288","ARRIVED",,"2025-11-09T23:02:42.527Z","2025-11-09T23:02:42.527Z"
"cmhsbjsyo07ywmaft59xlwiez","SCH-0000484","cmhsbjrks06o4maftyxbyujbt","VY-00484","Samarinda","Suralaya","2025-10-08T23:02:41.616Z","2025-10-09T16:27:27.555Z","2025-10-12T13:10:58.585Z",,"2025-10-09T00:09:44.511Z","2025-10-09T16:27:27.555Z","2025-10-09T16:06:30.335Z",,0,0,"PT Semen Indonesia","CN-2367","SCHEDULED",,"2025-11-09T23:02:42.528Z","2025-11-09T23:02:42.528Z"
"cmhsbjsyq07yymaftsvctzjxi","SCH-0000485","cmhsbjrku06o5maftbcagl8l9","VY-00485","Tanjung Bara","Suralaya","2025-09-13T23:02:41.616Z","2025-09-14T17:04:59.242Z","2025-09-18T05:53:19.021Z","2025-09-13T22:36:59.250Z","2025-09-13T23:08:13.839Z","2025-09-14T17:04:59.242Z","2025-09-14T16:09:27.297Z",,0,,"PLN","CN-1459","LOADING",,"2025-11-09T23:02:42.530Z","2025-11-09T23:02:42.530Z"
"cmhsbjsys07z0maftfyg0k9cu","SCH-0000486","cmhsbjrkv06o6maftxogk9i9g","VY-00486","Kariangau","Gresik","2025-11-04T23:02:41.616Z","2025-11-05T10:30:26.391Z","2025-11-09T05:43:10.123Z","2025-11-05T00:10:02.506Z","2025-11-04T23:45:25.570Z","2025-11-05T10:30:26.391Z","2025-11-05T11:08:52.602Z",,0,0,"PLN","CN-3384","LOADING",,"2025-11-09T23:02:42.532Z","2025-11-09T23:02:42.532Z"
"cmhsbjsyu07z2maftyhho4h59","SCH-0000487","cmhsbjrkw06o7maft13la6xue","VY-00487","Banjarmasin","Cilacap","2025-09-23T23:02:41.616Z","2025-09-24T15:54:31.997Z","2025-09-27T06:25:04.431Z","2025-09-23T23:40:23.386Z","2025-09-24T00:35:39.067Z","2025-09-24T15:54:31.997Z","2025-09-24T16:31:25.023Z","2025-09-27T05:12:26.117Z",0,0,"PT Petrokimia","CN-2454","LOADING",,"2025-11-09T23:02:42.534Z","2025-11-09T23:02:42.534Z"
"cmhsbjsyw07z4maftu3msw8n5","SCH-0000488","cmhsbjrky06o8maftvzrv2ele","VY-00488","Muara Pantai","Tanjung Priok","2025-10-25T23:02:41.616Z","2025-10-26T14:06:12.302Z","2025-10-29T10:27:19.939Z","2025-10-25T21:13:27.578Z",,"2025-10-26T14:06:12.302Z",,"2025-10-29T10:26:20.720Z",0,0,"PT Pupuk Indonesia","CN-2426","STANDBY",,"2025-11-09T23:02:42.536Z","2025-11-09T23:02:42.536Z"
"cmhsbjsyy07z6mafti4spt1jy","SCH-0000489","cmhsbjrkz06o9maftq44avuxq","VY-00489","Balikpapan","Gresik","2025-09-20T23:02:41.616Z","2025-09-21T09:41:20.512Z","2025-09-24T20:46:24.586Z","2025-09-20T23:32:34.182Z","2025-09-21T00:20:29.503Z",,"2025-09-21T09:24:20.201Z","2025-09-24T18:23:22.379Z",0,,"PT Steel Indonesia","CN-2980","CANCELLED",,"2025-11-09T23:02:42.538Z","2025-11-09T23:02:42.538Z"
"cmhsbjsyz07z8maftnsjgs0mf","SCH-0000490","cmhsbjrl006oamaftzgxodh6r","VY-00490","Balikpapan","Cilacap","2025-09-22T23:02:41.616Z","2025-09-23T13:37:18.336Z","2025-09-24T17:20:54.877Z",,,,,,0,0,"PT Pupuk Indonesia","CN-1947","STANDBY",,"2025-11-09T23:02:42.540Z","2025-11-09T23:02:42.540Z"
"cmhsbjsz107zamaftgzc7f79u","SCH-0000491","cmhsbjrl106obmaft18l985jj","VY-00491","Muara Pantai","Cilacap","2025-09-12T23:02:41.616Z","2025-09-13T14:12:39.640Z","2025-09-16T06:36:36.762Z","2025-09-12T22:14:48.365Z",,"2025-09-13T14:12:39.640Z","2025-09-13T14:12:37.730Z","2025-09-16T07:51:46.172Z",0,0,"PT Pupuk Indonesia","CN-4567","SAILING",,"2025-11-09T23:02:42.541Z","2025-11-09T23:02:42.541Z"
"cmhsbjsz307zcmaftds6q4jms","SCH-0000492","cmhsbjrl206ocmaftaul9a6d6","VY-00492","Muara Pantai","Lontar","2025-11-07T23:02:41.616Z","2025-11-08T09:53:46.412Z","2025-11-10T23:23:19.374Z","2025-11-07T22:28:31.680Z",,"2025-11-08T09:53:46.412Z","2025-11-08T10:11:38.924Z",,0,,"PLN","CN-5470","ARRIVED",,"2025-11-09T23:02:42.543Z","2025-11-09T23:02:42.543Z"
"cmhsbjsz507zemafttg37kh4r","SCH-0000493","cmhsbjrl406odmaftfdybpest","VY-00493","Sangatta","Merak","2025-10-30T23:02:41.616Z","2025-10-31T09:03:50.909Z","2025-11-02T23:13:00.747Z","2025-10-30T22:39:15.481Z","2025-10-31T00:44:45.405Z",,"2025-10-31T09:24:39.000Z","2025-11-02T21:59:01.138Z",0,0,"PT Pupuk Indonesia","CN-6633","STANDBY",,"2025-11-09T23:02:42.545Z","2025-11-09T23:02:42.545Z"
"cmhsbjsz607zgmaftuf5a30zt","SCH-0000494","cmhsbjrl506oemaft9z0szwre","VY-00494","Tanjung Bara","Lontar","2025-09-18T23:02:41.616Z","2025-09-19T14:49:09.497Z","2025-09-21T02:03:30.030Z",,"2025-09-19T00:04:08.411Z",,"2025-09-19T14:28:06.637Z","2025-09-21T03:56:29.871Z",0,0,"PLN","CN-1039","ARRIVED",,"2025-11-09T23:02:42.546Z","2025-11-09T23:02:42.546Z"
"cmhsbjsz807zimaftlys2tw8n","SCH-0000495","cmhsbjrl606ofmaftdmjde6bi","VY-00495","Balikpapan","Tanjung Priok","2025-09-26T23:02:41.616Z","2025-09-27T11:41:20.887Z","2025-09-30T22:20:35.034Z","2025-09-26T22:40:25.872Z","2025-09-26T23:19:49.856Z","2025-09-27T11:41:20.887Z","2025-09-27T11:20:17.744Z",,0,0,"PLN","CN-7705","STANDBY",,"2025-11-09T23:02:42.548Z","2025-11-09T23:02:42.548Z"
"cmhsbjszb07zkmaft9banztqu","SCH-0000496","cmhsbjrl806ogmaft7ltyuzu2","VY-00496","Sangatta","Suralaya","2025-09-21T23:02:41.616Z","2025-09-22T08:51:08.810Z","2025-09-24T17:21:47.813Z",,"2025-09-22T00:01:27.993Z","2025-09-22T08:51:08.810Z","2025-09-22T09:35:36.124Z","2025-09-24T16:11:16.837Z",0,,"PT Steel Indonesia","CN-7144","CANCELLED",,"2025-11-09T23:02:42.551Z","2025-11-09T23:02:42.551Z"
"cmhsbjszc07zmmaft6c8v3iwq","SCH-0000497","cmhsbjrl906ohmaftm2jfbx34","VY-00497","Tanjung Bara","Cilacap","2025-10-11T23:02:41.616Z","2025-10-12T20:22:48.033Z","2025-10-14T14:01:49.811Z","2025-10-11T22:22:48.866Z","2025-10-11T23:32:20.321Z","2025-10-12T20:22:48.033Z",,,0,0,"PLN","CN-8238","CANCELLED",,"2025-11-09T23:02:42.553Z","2025-11-09T23:02:42.553Z"
"cmhsbjsze07zomaftm7g9efpj","SCH-0000498","cmhsbjrlb06oimaftq7s7clxh","VY-00498","Tanjung Bara","Cilacap","2025-11-08T23:02:41.616Z","2025-11-09T10:18:05.043Z","2025-11-12T13:04:42.652Z","2025-11-09T00:28:17.585Z",,,,,0,0,"PT Steel Indonesia","CN-1787","CANCELLED",,"2025-11-09T23:02:42.554Z","2025-11-09T23:02:42.554Z"
"cmhsbjszg07zqmaftzho25j6o","SCH-0000499","cmhsbjrlc06ojmaftq6udvre6","VY-00499","Banjarmasin","Lontar","2025-11-05T23:02:41.616Z","2025-11-06T16:32:36.908Z","2025-11-09T21:30:45.197Z",,"2025-11-05T23:31:20.661Z",,,"2025-11-09T20:33:32.582Z",0,0,"PT Petrokimia","CN-6264","DISCHARGING",,"2025-11-09T23:02:42.556Z","2025-11-09T23:02:42.556Z"
"cmhsbjszh07zsmaft5f1611ap","SCH-0000500","cmhsbjrld06okmaftl33gs4jy","VY-00500","Muara Pantai","Paiton","2025-11-08T23:02:41.616Z","2025-11-09T22:26:11.583Z","2025-11-11T20:25:19.393Z","2025-11-09T00:11:31.915Z","2025-11-09T00:48:33.808Z","2025-11-09T22:26:11.583Z","2025-11-09T22:32:04.987Z","2025-11-11T22:38:04.722Z",0,0,"PLN","CN-8134","SAILING",,"2025-11-09T23:02:42.558Z","2025-11-09T23:02:42.558Z"
"cmhsbjszj07zumaftw7f89ufu","SCH-0000501","cmhsbjrlf06olmaft8u4swjm9","VY-00501","Muara Pantai","Suralaya","2025-10-20T23:02:41.616Z","2025-10-21T19:20:49.673Z","2025-10-25T15:05:22.893Z","2025-10-20T23:56:53.346Z","2025-10-21T00:46:30.751Z","2025-10-21T19:20:49.673Z","2025-10-21T19:04:23.446Z","2025-10-25T14:22:39.008Z",0,,"PT Steel Indonesia","CN-4096","SCHEDULED",,"2025-11-09T23:02:42.559Z","2025-11-09T23:02:42.559Z"
"cmhsbjszk07zwmaft1oasbzz9","SCH-0000502","cmhsbjrlg06ommaftn0oofvlh","VY-00502","Tarakan","Lontar","2025-10-22T23:02:41.616Z","2025-10-23T18:36:13.060Z","2025-10-26T23:59:33.025Z",,,,"2025-10-23T19:25:26.442Z","2025-10-27T02:34:36.380Z",0,0,"PT Steel Indonesia","CN-8943","ARRIVED",,"2025-11-09T23:02:42.561Z","2025-11-09T23:02:42.561Z"
"cmhsbjszm07zymaftlj9qf7v5","SCH-0000503","cmhsbjrlh06onmaftlmi4obsc","VY-00503","Sangatta","Merak","2025-11-05T23:02:41.616Z","2025-11-06T11:59:12.517Z","2025-11-09T00:43:16.667Z","2025-11-05T21:34:00.414Z","2025-11-05T23:07:37.574Z",,,"2025-11-08T22:40:12.695Z",0,,"PT Semen Indonesia","CN-9106","CANCELLED",,"2025-11-09T23:02:42.562Z","2025-11-09T23:02:42.562Z"
"cmhsbjszo0800maft6jjj2dq6","SCH-0000504","cmhsbjrli06oomaftso3kmxit","VY-00504","Sangatta","Paiton","2025-09-16T23:02:41.616Z","2025-09-17T17:42:07.877Z","2025-09-19T16:55:56.677Z",,,"2025-09-17T17:42:07.877Z","2025-09-17T16:48:29.874Z",,0,,"PT Semen Indonesia","CN-1591","COMPLETED",,"2025-11-09T23:02:42.564Z","2025-11-09T23:02:42.564Z"
"cmhsbjszq0802maftzrjsqcq0","SCH-0000505","cmhsbjrlk06opmaftdou58cgw","VY-00505","Sangatta","Tanjung Priok","2025-09-28T23:02:41.616Z","2025-09-29T20:56:53.882Z","2025-10-01T13:12:58.433Z",,,"2025-09-29T20:56:53.882Z","2025-09-29T19:58:26.410Z","2025-10-01T11:30:23.540Z",0,0,"PT Pupuk Indonesia","CN-3112","SAILING",,"2025-11-09T23:02:42.567Z","2025-11-09T23:02:42.567Z"
"cmhsbjszs0804maftgp3d5qoq","SCH-0000506","cmhsbjrll06oqmaftguz2s119","VY-00506","Kariangau","Gresik","2025-10-18T23:02:41.616Z","2025-10-19T15:47:39.100Z","2025-10-23T03:33:48.080Z","2025-10-18T23:57:52.337Z","2025-10-19T00:16:05.871Z","2025-10-19T15:47:39.100Z","2025-10-19T15:07:17.923Z","2025-10-23T04:46:50.109Z",0,0,"PT Semen Indonesia","CN-5781","SAILING",,"2025-11-09T23:02:42.568Z","2025-11-09T23:02:42.568Z"
"cmhsbjszu0806maftt5mqeg20","SCH-0000507","cmhsbjrlm06ormaftwqpetwzs","VY-00507","Samarinda","Lontar","2025-10-20T23:02:41.616Z","2025-10-21T07:58:19.414Z","2025-10-24T01:18:30.766Z","2025-10-21T00:31:53.088Z",,,"2025-10-21T08:57:50.023Z","2025-10-24T02:46:26.741Z",0,,"PT Pupuk Indonesia","CN-6796","ARRIVED",,"2025-11-09T23:02:42.570Z","2025-11-09T23:02:42.570Z"
"cmhsbjszv0808maft1l24oh87","SCH-0000508","cmhsbjrln06osmafttytsfnya","VY-00508","Muara Pantai","Paiton","2025-10-18T23:02:41.616Z","2025-10-19T19:52:06.833Z","2025-10-21T22:21:32.473Z","2025-10-18T22:42:06.478Z","2025-10-19T00:20:28.043Z",,,"2025-10-21T19:34:08.206Z",0,0,"PLN","CN-6419","CANCELLED",,"2025-11-09T23:02:42.572Z","2025-11-09T23:02:42.572Z"
"cmhsbjszx080amaftqupitfjm","SCH-0000509","cmhsbjrlp06otmaft677mxech","VY-00509","Banjarmasin","Suralaya","2025-11-05T23:02:41.616Z","2025-11-06T13:39:24.241Z","2025-11-08T08:15:29.406Z","2025-11-05T22:58:53.551Z",,"2025-11-06T13:39:24.241Z","2025-11-06T13:05:55.770Z","2025-11-08T07:58:31.140Z",0,,"PLN","CN-3076","LOADING",,"2025-11-09T23:02:42.573Z","2025-11-09T23:02:42.573Z"
"cmhsbjszy080cmaftypfck4yp","SCH-0000510","cmhsbjrlr06oumaftruv5q2hz","VY-00510","Tarakan","Merak","2025-10-19T23:02:41.616Z","2025-10-20T14:49:26.558Z","2025-10-22T03:01:08.637Z",,"2025-10-20T00:21:42.982Z",,,"2025-10-22T01:50:39.481Z",0,,"PT Pupuk Indonesia","CN-3222","SCHEDULED",,"2025-11-09T23:02:42.575Z","2025-11-09T23:02:42.575Z"
"cmhsbjt00080emafte89h8yrg","SCH-0000511","cmhsbjrls06ovmaft08d15vn4","VY-00511","Tarakan","Lontar","2025-11-08T23:02:41.616Z","2025-11-09T09:38:38.968Z","2025-11-12T14:38:55.282Z","2025-11-08T22:52:02.898Z",,"2025-11-09T09:38:38.968Z","2025-11-09T09:35:09.307Z",,0,0,"PT Pupuk Indonesia","CN-4913","LOADING",,"2025-11-09T23:02:42.576Z","2025-11-09T23:02:42.576Z"
"cmhsbjt02080gmaft9bvet7ri","SCH-0000512","cmhsbjrlu06owmaftqyt8ijex","VY-00512","Kariangau","Merak","2025-09-13T23:02:41.616Z","2025-09-14T22:29:51.845Z","2025-09-15T23:14:21.492Z","2025-09-13T21:39:11.799Z","2025-09-13T23:31:30.007Z",,,"2025-09-15T23:24:17.365Z",0,,"PT Petrokimia","CN-1523","COMPLETED",,"2025-11-09T23:02:42.578Z","2025-11-09T23:02:42.578Z"
"cmhsbjt03080imaft4lbpideg","SCH-0000513","cmhsbjrlv06oxmaftxj7spyep","VY-00513","Sangatta","Lontar","2025-11-03T23:02:41.616Z","2025-11-04T22:18:30.939Z","2025-11-07T16:13:58.805Z",,"2025-11-03T23:43:39.118Z","2025-11-04T22:18:30.939Z","2025-11-04T21:33:29.857Z",,0,0,"PT Semen Indonesia","CN-8717","SAILING",,"2025-11-09T23:02:42.579Z","2025-11-09T23:02:42.579Z"
"cmhsbjt05080kmaft2cyakchb","SCH-0000514","cmhsbjrlw06oymaft01918oqv","VY-00514","Banjarmasin","Suralaya","2025-09-29T23:02:41.616Z","2025-09-30T18:00:23.444Z","2025-10-04T15:07:36.903Z",,"2025-09-30T00:18:56.005Z","2025-09-30T18:00:23.444Z","2025-09-30T17:26:10.633Z","2025-10-04T13:15:27.283Z",0,,"PLN","CN-7734","ARRIVED",,"2025-11-09T23:02:42.581Z","2025-11-09T23:02:42.581Z"
"cmhsbjt07080mmaft9udyz6d3","SCH-0000515","cmhsbjrlx06ozmaft1kh76jvx","VY-00515","Muara Pantai","Tanjung Priok","2025-10-30T23:02:41.616Z","2025-10-31T07:27:14.509Z","2025-11-03T02:26:23.667Z","2025-10-30T22:36:23.620Z","2025-10-30T23:33:18.683Z","2025-10-31T07:27:14.509Z","2025-10-31T07:10:46.216Z",,0,,"PT Pupuk Indonesia","CN-2833","COMPLETED",,"2025-11-09T23:02:42.584Z","2025-11-09T23:02:42.584Z"
"cmhsbjt09080omaftkz1sw3sj","SCH-0000516","cmhsbjrly06p0maft9i3nw6ad","VY-00516","Banjarmasin","Tanjung Priok","2025-09-19T23:02:41.616Z","2025-09-20T20:17:35.545Z","2025-09-22T07:40:32.136Z","2025-09-19T23:01:22.361Z","2025-09-20T00:56:44.331Z",,"2025-09-20T20:05:11.850Z",,0,,"PT Petrokimia","CN-9453","LOADING",,"2025-11-09T23:02:42.585Z","2025-11-09T23:02:42.585Z"
"cmhsbjt0b080qmaftwg6wtxn3","SCH-0000517","cmhsbjrm006p1maft79fw6oob","VY-00517","Muara Pantai","Tanjung Priok","2025-09-18T23:02:41.616Z","2025-09-19T08:20:04.174Z","2025-09-23T02:54:42.561Z","2025-09-18T21:08:18.985Z","2025-09-18T23:18:11.051Z",,,"2025-09-23T03:16:37.262Z",0,0,"PLN","CN-8125","SCHEDULED",,"2025-11-09T23:02:42.587Z","2025-11-09T23:02:42.587Z"
"cmhsbjt0d080smaftzea2oe14","SCH-0000518","cmhsbjrm106p2maftlvzlkmkj","VY-00518","Tanjung Bara","Paiton","2025-10-02T23:02:41.616Z","2025-10-03T17:18:05.607Z","2025-10-05T14:07:07.332Z","2025-10-02T23:08:30.240Z","2025-10-03T00:15:45.296Z",,"2025-10-03T18:07:10.862Z",,0,,"PT Pupuk Indonesia","CN-2994","COMPLETED",,"2025-11-09T23:02:42.589Z","2025-11-09T23:02:42.589Z"
"cmhsbjt0e080umafty984f7ui","SCH-0000519","cmhsbjrm206p3maftckb320ga","VY-00519","Balikpapan","Suralaya","2025-10-02T23:02:41.616Z","2025-10-03T12:30:24.720Z","2025-10-06T04:46:34.879Z",,,"2025-10-03T12:30:24.720Z","2025-10-03T12:52:50.187Z",,0,,"PT Steel Indonesia","CN-5356","CANCELLED",,"2025-11-09T23:02:42.591Z","2025-11-09T23:02:42.591Z"
"cmhsbjt0g080wmaftql6nolwd","SCH-0000520","cmhsbjrm406p4maft2bid4ib5","VY-00520","Sangatta","Merak","2025-10-10T23:02:41.616Z","2025-10-11T08:20:42.111Z","2025-10-12T21:21:49.438Z","2025-10-11T00:53:12.788Z","2025-10-11T00:56:26.207Z","2025-10-11T08:20:42.111Z","2025-10-11T08:24:27.066Z","2025-10-12T22:19:51.878Z",0,0,"PT Petrokimia","CN-1986","LOADING",,"2025-11-09T23:02:42.592Z","2025-11-09T23:02:42.592Z"
"cmhsbjt0h080ymaft0zq05f03","SCH-0000521","cmhsbjrm506p5maftzmk4do7z","VY-00521","Banjarmasin","Cilacap","2025-10-16T23:02:41.616Z","2025-10-17T22:50:45.990Z","2025-10-19T05:32:07.085Z","2025-10-16T22:06:09.228Z","2025-10-16T23:48:56.453Z",,"2025-10-17T23:29:23.774Z",,0,0,"PT Steel Indonesia","CN-7760","LOADING",,"2025-11-09T23:02:42.594Z","2025-11-09T23:02:42.594Z"
