"id","vesselId","loadingPort","destination","etaLoading","etsLoading","plannedQuantity","actualQuantity","status","buyer"
"cmioppmwr07t896teuiof0w5j","cmioppkug06la96tea20evrw0","Tanjung Bara","Paiton","2025-12-21T15:47:40.194Z","2025-12-22T02:47:40.194Z",1945.496836121078,1856.016032639611,"SCHEDULED","PT Semen Indonesia"
"cmioppmwu07ta96tel0gadrz9","cmioppkuj06lb96tefnpdat45","Samarinda","Cilacap","2025-12-15T06:06:34.326Z","2025-12-16T01:06:34.326Z",5168.935527063177,5200.374826537066,"LOADING","PT Petrokimia"
"cmioppmww07tc96tet8l3zsd5","cmioppkul06lc96tedf9c560n","Tarakan","Paiton","2025-12-30T05:50:25.203Z","2025-12-31T02:50:25.203Z",2722.349647001723,,"ARRIVED","PT Pupuk Indonesia"
"cmioppmwy07te96teg597elvn","cmioppkuo06ld96te6x1kf736","Samarinda","Cilacap","2025-12-23T10:21:31.038Z","2025-12-24T15:21:31.038Z",4470.11082505769,,"COMPLETED","PT Pupuk Indonesia"
"cmioppmx007tg96te1hktp2wa","cmioppkur06le96tenxerhf48","Tanjung Bara","Paiton","2025-12-21T04:20:49.878Z","2025-12-21T19:20:49.878Z",1874.086507457105,1892.562244089789,"DISCHARGING","PT Pupuk Indonesia"
"cmioppmx307ti96teakrrn4df","cmioppkuu06lf96teriokk00a","Tarakan","Merak","2025-12-18T10:42:30.782Z","2025-12-19T00:42:30.782Z",3680.882898748217,3583.418734474215,"LOADING","PT Petrokimia"
"cmioppmx507tk96teo4y5e4ok","cmioppkux06lg96te8phvranl","Muara Pantai","Paiton","2025-12-28T05:46:46.324Z","2025-12-29T02:46:46.324Z",3651.1382387994,3664.699113945332,"DISCHARGING","PT Steel Indonesia"
"cmioppmx907tm96teku59ep6q","cmioppkv106lh96tejpedhfbq","Tarakan","Paiton","2025-12-23T03:00:06.980Z","2025-12-23T12:00:06.980Z",4783.320224019287,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppmxc07to96te5ivhz7xu","cmioppkv706li96tesz79c5f1","Tarakan","Lontar","2025-12-20T17:38:20.534Z","2025-12-21T11:38:20.534Z",3422.41591174597,,"SCHEDULED","PT Steel Indonesia"
"cmioppmxf07tq96tethht26e2","cmioppkvb06lj96te8eiv73pp","Tarakan","Merak","2025-12-18T08:04:27.093Z","2025-12-19T04:04:27.093Z",3875.054224363164,,"SAILING","PT Semen Indonesia"
"cmioppmxi07ts96teaetwfnxu","cmioppkve06lk96tehvt6gr9t","Muara Pantai","Suralaya","2025-12-26T02:07:06.624Z","2025-12-26T10:07:06.624Z",2269.735027673094,2172.663278708907,"SCHEDULED","PT Pupuk Indonesia"
"cmioppmxm07tu96teeiwiqlej","cmioppkvh06ll96tew4s5brzu","Muara Pantai","Gresik","2025-12-23T17:48:10.713Z","2025-12-24T03:48:10.713Z",1908.588023202812,1861.594968054893,"CANCELLED","PT Steel Indonesia"
"cmioppmxs07tw96tetbjk2379","cmioppkvm06lm96ted48zo294","Muara Pantai","Cilacap","2025-12-22T17:31:05.428Z","2025-12-23T04:31:05.428Z",4330.559596426975,4187.144115831844,"LOADING","PT Pupuk Indonesia"
"cmioppmxy07ty96te5i9b3jl0","cmioppkvp06ln96ted5yb9cxq","Balikpapan","Merak","2025-12-24T19:53:34.828Z","2025-12-25T07:53:34.828Z",1798.755759194529,1852.318950029728,"LOADING","PT Steel Indonesia"
"cmioppmy807u096teqh8hz4ts","cmioppkvs06lo96tecp7e4bt6","Kariangau","Suralaya","2025-12-29T01:33:00.722Z","2025-12-29T09:33:00.722Z",2376.646134753528,,"LOADING","PT Steel Indonesia"
"cmioppmyh07u296te8w8vntan","cmioppkvu06lp96tep86aosfw","Balikpapan","Paiton","2025-12-19T01:00:14.615Z","2025-12-19T23:00:14.615Z",3073.59551038006,,"LOADING","PT Pupuk Indonesia"
"cmioppmyp07u496teg3irgubh","cmioppkvx06lq96tehzpmaylr","Sangatta","Merak","2025-12-28T11:08:57.361Z","2025-12-28T22:08:57.361Z",2085.529323358881,,"ARRIVED","PT Pupuk Indonesia"
"cmioppmys07u696tewwe59rc5","cmioppkw006lr96tepdm2zgbf","Tanjung Bara","Cilacap","2025-12-27T03:08:47.497Z","2025-12-28T05:08:47.497Z",1928.266373985274,1928.272173891356,"STANDBY","PLN"
"cmioppmyw07u896texe393s7t","cmioppkw306ls96tek3qg3w8c","Balikpapan","Lontar","2025-12-30T17:43:42.175Z","2025-12-31T15:43:42.175Z",3030.344900923516,3017.651283675766,"LOADING","PT Petrokimia"
"cmioppmz007ua96tetcj795ws","cmioppkw606lt96te8zigk02o","Sangatta","Paiton","2025-12-28T06:14:07.643Z","2025-12-29T04:14:07.643Z",4293.892217481502,4197.357023240139,"LOADING","PLN"
"cmioppmz307uc96tetxjohiti","cmioppkw806lu96tehx886sak","Tarakan","Tanjung Priok","2025-12-28T15:06:55.891Z","2025-12-29T16:06:55.891Z",4314.523645637243,,"COMPLETED","PT Semen Indonesia"
"cmioppmz607ue96texgg6ox89","cmioppkwa06lv96te34rb9b1w","Kariangau","Merak","2025-12-27T22:31:26.635Z","2025-12-28T17:31:26.635Z",2145.245140985258,,"LOADING","PT Pupuk Indonesia"
"cmioppmz907ug96teql5kilxd","cmioppkwc06lw96tevi1m4fdv","Samarinda","Paiton","2025-12-25T18:29:12.188Z","2025-12-26T13:29:12.188Z",3638.950864706968,3511.676729555316,"SAILING","PLN"
"cmioppmzc07ui96te7f2vwkug","cmioppkwe06lx96te0o2xr6ph","Sangatta","Lontar","2025-12-18T10:58:31.676Z","2025-12-18T20:58:31.676Z",4511.880880064357,4432.260566456638,"STANDBY","PT Petrokimia"
"cmioppmze07uk96tercxrsml6","cmioppkwh06ly96te6x7aqvzr","Samarinda","Gresik","2025-12-25T21:16:40.106Z","2025-12-26T18:16:40.106Z",2100.585219316236,,"STANDBY","PT Semen Indonesia"
"cmioppmzh07um96temfjlgoyy","cmioppkwk06lz96tenttsgikq","Samarinda","Cilacap","2025-12-22T02:15:45.753Z","2025-12-22T19:15:45.753Z",2606.888902988703,2589.400049912914,"STANDBY","PT Pupuk Indonesia"
"cmioppmzl07uq96tek28l3tb9","cmioppkwo06m196te6ifj61hf","Samarinda","Suralaya","2025-12-17T09:47:45.709Z","2025-12-17T18:47:45.709Z",2976.848455202789,2941.273928261718,"SCHEDULED","PT Petrokimia"
"cmioppmzn07us96te7pdfsgd2","cmioppkwp06m296teu8kz9gc3","Samarinda","Gresik","2025-12-24T16:49:18.266Z","2025-12-25T18:49:18.266Z",4566.708161140712,4455.434567935506,"CANCELLED","PT Steel Indonesia"
"cmioppmzp07uu96tex2a9o6kb","cmioppkwr06m396tep0rbattj","Banjarmasin","Lontar","2025-12-23T06:13:47.071Z","2025-12-23T12:13:47.071Z",2508.143591844601,2402.297122289201,"SAILING","PT Steel Indonesia"
"cmioppmzr07uw96tedk6lyq6d","cmioppkwt06m496te41xgct9z","Sangatta","Merak","2025-12-14T23:56:54.090Z","2025-12-15T05:56:54.090Z",1920.441873212727,,"LOADING","PLN"
"cmioppmzu07uy96te77pu9c3g","cmioppkww06m596tebsi3lugk","Balikpapan","Lontar","2025-12-27T05:36:32.432Z","2025-12-27T11:36:32.432Z",4016.606119041365,3853.137533348439,"ARRIVED","PT Petrokimia"
"cmioppmzw07v096tei22iphnk","cmioppkx206m696telst9c1l0","Muara Pantai","Lontar","2025-12-21T17:27:18.320Z","2025-12-22T02:27:18.320Z",2977.379085338417,,"SCHEDULED","PT Steel Indonesia"
"cmioppn0007v296teje4se7nz","cmioppkx406m796te473dj9ys","Muara Pantai","Merak","2025-12-18T04:43:22.656Z","2025-12-19T02:43:22.656Z",5070.271721077541,,"STANDBY","PT Steel Indonesia"
"cmioppn0307v496tei9vevkqp","cmioppkx606m896tels8t4us0","Kariangau","Paiton","2025-12-19T13:15:38.297Z","2025-12-19T20:15:38.297Z",3245.356766614922,3242.397263926535,"CANCELLED","PT Semen Indonesia"
"cmioppn0507v696teulqb8sjh","cmioppkx806m996te2vwr7byx","Tarakan","Paiton","2025-12-25T20:33:18.313Z","2025-12-26T13:33:18.313Z",4576.84962076194,,"SCHEDULED","PLN"
"cmioppn0807v896tev58bynjo","cmioppkxa06ma96teio3o8i2r","Muara Pantai","Gresik","2025-12-20T23:44:58.441Z","2025-12-22T00:44:58.441Z",2500.105075067695,,"SCHEDULED","PLN"
"cmioppn0a07va96teaoy9b3yf","cmioppkxd06mb96te2qzykbed","Banjarmasin","Gresik","2025-12-23T08:38:59.304Z","2025-12-24T03:38:59.304Z",4198.920244965737,,"CANCELLED","PT Pupuk Indonesia"
"cmioppn0c07vc96teymusnh45","cmioppkxg06mc96tehdg5f75z","Tanjung Bara","Tanjung Priok","2025-12-15T03:16:06.483Z","2025-12-15T09:16:06.483Z",2836.978907411741,,"COMPLETED","PT Steel Indonesia"
"cmioppn0f07ve96te80fvox47","cmioppkxi06md96tehavhlo2m","Balikpapan","Paiton","2025-12-25T16:04:53.359Z","2025-12-26T11:04:53.359Z",4131.452867286604,,"COMPLETED","PT Petrokimia"
"cmioppn0i07vg96tet0w4va81","cmioppkxl06me96te62p2zz3f","Sangatta","Lontar","2025-12-26T02:05:43.209Z","2025-12-26T12:05:43.209Z",2731.26167916928,,"COMPLETED","PT Pupuk Indonesia"
"cmioppn0l07vi96tej8se7x1c","cmioppkxm06mf96teavz0d92a","Banjarmasin","Merak","2025-12-29T22:10:24.014Z","2025-12-30T04:10:24.014Z",3033.592044371659,2925.785611447595,"SAILING","PT Petrokimia"
"cmioppn0q07vm96te7mmvhjsd","cmioppkxq06mh96tecf4m3xo8","Tarakan","Suralaya","2025-12-30T17:17:37.728Z","2025-12-31T17:17:37.728Z",3137.2915334527,3169.092481164866,"DISCHARGING","PT Steel Indonesia"
"cmioppn0s07vo96temopvxdux","cmioppkxs06mi96te9frfc792","Tanjung Bara","Suralaya","2025-12-14T22:05:59.919Z","2025-12-15T14:05:59.919Z",5279.7332381149,,"SAILING","PT Steel Indonesia"
"cmioppn0v07vq96te4wft3ncy","cmioppkxw06mj96tefoxdpt5c","Tanjung Bara","Suralaya","2025-12-17T12:08:22.227Z","2025-12-18T05:08:22.227Z",1898.494422200251,1938.473788117505,"ARRIVED","PT Semen Indonesia"
"cmioppn1407vs96tedcy8cqz7","cmioppkxz06mk96te8j2kjdlg","Samarinda","Cilacap","2025-12-23T06:05:30.690Z","2025-12-24T04:05:30.690Z",4832.110587465379,,"LOADING","PT Pupuk Indonesia"
"cmioppn1707vu96teeljlre6p","cmioppky106ml96te1ea2vo80","Balikpapan","Lontar","2025-12-27T20:08:05.490Z","2025-12-28T10:08:05.490Z",3930.866697202521,4000.517918942102,"SCHEDULED","PT Semen Indonesia"
"cmioppn1907vw96te0qsxp0d2","cmioppky306mm96tewk92rbjf","Kariangau","Tanjung Priok","2025-12-19T20:40:54.213Z","2025-12-20T13:40:54.213Z",3394.276727322339,3310.666052040088,"CANCELLED","PT Pupuk Indonesia"
"cmioppn1c07vy96tei2vst9jf","cmioppky506mn96teeliexltb","Balikpapan","Suralaya","2025-12-15T20:20:44.098Z","2025-12-16T05:20:44.098Z",2426.461601413075,,"COMPLETED","PLN"
"cmioppn1e07w096tecbecqv8z","cmioppky806mo96tenf7ve8q7","Tarakan","Paiton","2025-12-24T22:34:02.719Z","2025-12-25T05:34:02.719Z",4608.713716763893,4677.352601009152,"COMPLETED","PT Steel Indonesia"
"cmioppn1h07w296tehy516slw","cmioppkya06mp96teore2xa28","Tarakan","Lontar","2025-12-27T22:41:27.117Z","2025-12-29T00:41:27.117Z",3405.272241990195,3506.659164455306,"SCHEDULED","PT Steel Indonesia"
"cmioppn1j07w496teyhdbncc2","cmioppkyd06mq96temv6pg6ff","Tanjung Bara","Paiton","2025-12-17T08:21:22.845Z","2025-12-17T21:21:22.845Z",3548.974595180199,3430.267171074028,"ARRIVED","PLN"
"cmioppn1m07w696telkwfhbfx","cmioppkyg06mr96te92pqyk89","Sangatta","Suralaya","2025-12-29T00:49:39.097Z","2025-12-29T19:49:39.097Z",2367.977058099111,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn1o07w896te50s6bz85","cmioppkyi06ms96tew1lhaalz","Balikpapan","Gresik","2025-12-14T23:03:19.482Z","2025-12-15T14:03:19.482Z",4004.917998042942,3926.547824092625,"STANDBY","PT Petrokimia"
"cmioppn1q07wa96tes2781o1j","cmioppkyj06mt96teeuplh39z","Muara Pantai","Cilacap","2025-12-15T09:35:58.243Z","2025-12-16T02:35:58.243Z",1732.630607924219,1666.378121632753,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn1t07wc96teugpbhyr7","cmioppkyl06mu96telu8zj68t","Sangatta","Cilacap","2025-12-15T10:21:12.567Z","2025-12-16T00:21:12.567Z",4643.447877734252,4489.017726061822,"SAILING","PT Pupuk Indonesia"
"cmioppn1w07we96tevwgi5q2p","cmioppkyo06mv96teji3m0od6","Tanjung Bara","Suralaya","2025-12-15T09:29:34.076Z","2025-12-16T01:29:34.076Z",4888.511231449471,4854.740899874194,"COMPLETED","PT Semen Indonesia"
"cmioppn1y07wg96te5mcn2swv","cmioppkyp06mw96tecex2pi9z","Samarinda","Merak","2025-12-29T16:40:29.059Z","2025-12-30T01:40:29.059Z",5289.10833143967,,"COMPLETED","PT Pupuk Indonesia"
"cmioppn2007wi96tenevt2odl","cmioppkyr06mx96tehzzb6lol","Balikpapan","Suralaya","2025-12-19T14:02:42.872Z","2025-12-20T11:02:42.872Z",1698.999432778247,1633.53201225617,"COMPLETED","PT Pupuk Indonesia"
"cmioppn2507wm96te8h1ca0uu","cmioppkyw06mz96teefwnkskr","Tarakan","Lontar","2025-12-22T00:56:18.013Z","2025-12-22T23:56:18.013Z",1717.013050497045,1654.35196494961,"COMPLETED","PT Pupuk Indonesia"
"cmioppn2707wo96te5wa1uxon","cmioppkyy06n096te010pbww7","Kariangau","Paiton","2025-12-29T16:55:49.132Z","2025-12-30T15:55:49.132Z",3551.842690593845,,"COMPLETED","PT Pupuk Indonesia"
"cmioppn2907wq96te951mw9rk","cmioppkz006n196tex6js3n5u","Kariangau","Lontar","2025-12-22T00:41:26.664Z","2025-12-22T20:41:26.664Z",5342.206567228987,5111.904858080449,"LOADING","PT Petrokimia"
"cmioppn2c07ws96teqeiinly3","cmioppkz206n296te1ike9vmt","Balikpapan","Lontar","2025-12-16T19:06:07.969Z","2025-12-17T18:06:07.969Z",5117.156691571259,5241.780868901387,"ARRIVED","PT Steel Indonesia"
"cmioppn2d07wu96tenqahqykl","cmioppkz406n396tegyr5hmc5","Banjarmasin","Paiton","2025-12-25T16:20:38.587Z","2025-12-26T05:20:38.587Z",2818.863969971141,2729.763427434649,"SCHEDULED","PT Petrokimia"
"cmioppn2f07ww96teftte1yla","cmioppkz606n496tedqs1b1ec","Tanjung Bara","Cilacap","2025-12-22T13:14:43.349Z","2025-12-22T21:14:43.349Z",2938.038258207326,,"COMPLETED","PLN"
"cmioppn2h07wy96te44r8jmx4","cmioppkz906n596teivdyaasx","Tarakan","Merak","2025-12-17T05:55:43.781Z","2025-12-18T04:55:43.781Z",4044.213207867963,4005.195569863316,"STANDBY","PT Semen Indonesia"
"cmioppn2j07x096tew54cab12","cmioppkzb06n696teqx3zxew3","Tanjung Bara","Suralaya","2025-12-17T18:01:04.221Z","2025-12-18T23:01:04.221Z",3377.059326957388,,"STANDBY","PT Pupuk Indonesia"
"cmioppn2m07x296te3j1ulqd2","cmioppkzd06n796te7yfknxax","Muara Pantai","Tanjung Priok","2025-12-27T09:05:14.432Z","2025-12-28T11:05:14.432Z",0,,"ARRIVED","PT Steel Indonesia"
"cmioppn2n07x496tek789h9hz","cmioppkzf06n896teuuzvbyj8","Muara Pantai","Tanjung Priok","2025-12-24T09:35:11.802Z","2025-12-25T12:35:11.802Z",0,0,"CANCELLED","PT Semen Indonesia"
"cmioppn2q07x696teuu6yt3x2","cmioppkzh06n996tecx083426","Balikpapan","Gresik","2025-12-15T19:50:43.995Z","2025-12-16T10:50:43.995Z",0,0,"SCHEDULED","PT Semen Indonesia"
"cmioppn2s07x896tejbny0ks4","cmioppkzj06na96te63xmvba2","Samarinda","Tanjung Priok","2025-12-20T11:54:58.415Z","2025-12-21T02:54:58.415Z",0,0,"STANDBY","PT Steel Indonesia"
"cmioppn2u07xa96tewshvjmfs","cmioppkzl06nb96teljpzijw1","Tarakan","Cilacap","2025-12-15T23:14:24.497Z","2025-12-16T18:14:24.497Z",0,0,"SCHEDULED","PT Steel Indonesia"
"cmioppn2w07xc96teo7330l4d","cmioppkzm06nc96tekyg0k1jj","Balikpapan","Lontar","2025-12-17T17:06:18.920Z","2025-12-18T16:06:18.920Z",0,0,"STANDBY","PT Petrokimia"
"cmioppn2z07xe96te5894998x","cmioppkzo06nd96tedw1nxxmp","Tarakan","Tanjung Priok","2025-12-24T17:30:25.775Z","2025-12-25T06:30:25.775Z",0,,"SCHEDULED","PT Semen Indonesia"
"cmioppn3207xg96te9sowhckq","cmioppkzr06ne96te5ckbxlke","Balikpapan","Tanjung Priok","2025-12-18T09:23:37.408Z","2025-12-18T21:23:37.408Z",0,,"DISCHARGING","PT Pupuk Indonesia"
"cmioppn3407xi96te5gm3treu","cmioppkzt06nf96tehw05ht5b","Kariangau","Lontar","2025-12-29T23:26:35.222Z","2025-12-30T11:26:35.222Z",0,,"STANDBY","PT Semen Indonesia"
"cmioppn3707xk96tehejbwkbx","cmioppkzu06ng96teowsrat5w","Balikpapan","Cilacap","2025-12-30T08:48:08.431Z","2025-12-31T01:48:08.431Z",0,0,"COMPLETED","PT Pupuk Indonesia"
"cmioppn3907xm96tejpl4dazh","cmioppkzw06nh96tevq6omlt8","Muara Pantai","Tanjung Priok","2025-12-30T08:15:18.473Z","2025-12-30T16:15:18.473Z",0,0,"LOADING","PT Steel Indonesia"
"cmioppn3b07xo96tex92f1ooc","cmioppkzy06ni96tebd7v8f2t","Samarinda","Gresik","2025-12-24T18:24:48.199Z","2025-12-25T15:24:48.199Z",0,0,"SCHEDULED","PLN"
"cmioppn3e07xq96teju9mvudx","cmioppl0006nj96tefx5l5wyq","Balikpapan","Paiton","2025-12-22T01:59:07.535Z","2025-12-22T18:59:07.535Z",0,0,"CANCELLED","PT Pupuk Indonesia"
"cmioppn3g07xs96tezji6321l","cmioppl0206nk96tekxqtdmyi","Sangatta","Merak","2025-12-26T07:11:07.396Z","2025-12-27T05:11:07.396Z",0,0,"LOADING","PT Pupuk Indonesia"
"cmioppn3j07xu96te7xx0rn6l","cmioppl0406nl96tegc250zhj","Samarinda","Merak","2025-12-20T12:39:02.373Z","2025-12-21T05:39:02.373Z",0,,"ARRIVED","PT Pupuk Indonesia"
"cmioppn3l07xw96te5hhzha46","cmioppl0606nm96texdsgg187","Balikpapan","Merak","2025-12-23T03:36:28.005Z","2025-12-23T23:36:28.005Z",0,,"ARRIVED","PT Semen Indonesia"
"cmioppn3n07xy96te5v0jfaz9","cmioppl0906nn96tex2n0fwcg","Balikpapan","Merak","2025-12-21T10:48:08.491Z","2025-12-21T16:48:08.491Z",0,0,"LOADING","PT Petrokimia"
"cmioppn3q07y096tewrt45t8h","cmioppl0b06no96te4chmzk6u","Tarakan","Cilacap","2025-12-24T02:18:06.835Z","2025-12-24T15:18:06.835Z",0,,"STANDBY","PT Steel Indonesia"
"cmioppn3s07y296tezpj6c168","cmioppl0c06np96tebq4wmfm2","Kariangau","Cilacap","2025-12-20T06:24:43.043Z","2025-12-21T02:24:43.043Z",0,0,"LOADING","PT Petrokimia"
"cmioppn3u07y496tetubdqrz5","cmioppl0e06nq96tevn71zr15","Muara Pantai","Suralaya","2025-12-23T04:33:59.706Z","2025-12-23T17:33:59.706Z",0,0,"ARRIVED","PLN"
"cmioppn3x07y696tejwz9389j","cmioppl0g06nr96tecd7deugv","Kariangau","Cilacap","2025-12-22T14:56:36.031Z","2025-12-22T22:56:36.031Z",0,0,"DISCHARGING","PT Semen Indonesia"
"cmioppn3z07y896tesn1p2ptl","cmioppl0i06ns96te4i3o3azy","Sangatta","Merak","2025-12-20T18:01:57.086Z","2025-12-21T12:01:57.086Z",0,,"LOADING","PT Semen Indonesia"
"cmioppn4107ya96tebcr09jt8","cmioppl0k06nt96te7hwdjv2w","Tarakan","Suralaya","2025-12-24T02:38:49.392Z","2025-12-25T04:38:49.392Z",0,,"COMPLETED","PT Steel Indonesia"
"cmioppn4407yc96te6ee7cyq9","cmioppl0m06nu96tei2w3lqvp","Balikpapan","Merak","2025-12-24T03:50:04.058Z","2025-12-24T21:50:04.058Z",0,,"COMPLETED","PT Petrokimia"
"cmioppn4907yg96tejfxoqffh","cmioppl0r06nw96teqnfs2m9j","Samarinda","Paiton","2025-12-28T23:55:25.269Z","2025-12-30T01:55:25.269Z",0,,"STANDBY","PT Pupuk Indonesia"
"cmioppn4b07yi96teqwwrnlhq","cmioppl0s06nx96tewn11k9se","Tarakan","Suralaya","2025-12-28T19:13:55.214Z","2025-12-29T19:13:55.214Z",0,0,"ARRIVED","PT Pupuk Indonesia"
"cmioppn4d07yk96tedtlwaks1","cmioppl0u06ny96tematedykt","Kariangau","Suralaya","2025-12-15T14:50:12.017Z","2025-12-16T05:50:12.017Z",0,0,"ARRIVED","PT Petrokimia"
"cmioppn4e07ym96te9vrc3pwh","cmioppl0v06nz96te9tpvhwz2","Samarinda","Lontar","2025-12-15T17:12:11.638Z","2025-12-16T19:12:11.638Z",0,0,"DISCHARGING","PT Pupuk Indonesia"
"cmioppn4g07yo96telrgv2r39","cmioppl0x06o096telwdihsq2","Balikpapan","Paiton","2025-12-29T21:19:33.299Z","2025-12-30T03:19:33.299Z",0,,"STANDBY","PLN"
"cmioppn4i07yq96tec04cdq1s","cmioppl0y06o196tefecpm13z","Muara Pantai","Merak","2025-12-23T22:28:21.010Z","2025-12-24T19:28:21.010Z",0,,"ARRIVED","PT Steel Indonesia"
"cmioppn4l07ys96teycwv3dg1","cmioppl1006o296teiw9yq4cl","Tarakan","Gresik","2025-12-30T00:30:31.400Z","2025-12-30T12:30:31.400Z",0,,"CANCELLED","PT Petrokimia"
"cmioppn4n07yu96te8ryz69vn","cmioppl1106o396teq1ue4x7m","Sangatta","Paiton","2025-12-23T05:03:08.974Z","2025-12-23T21:03:08.974Z",0,0,"COMPLETED","PLN"
"cmioppn4p07yw96tebke2gya5","cmioppl1306o496te25xm1lz9","Muara Pantai","Tanjung Priok","2025-12-21T02:24:16.683Z","2025-12-22T07:24:16.683Z",0,0,"ARRIVED","PT Steel Indonesia"
"cmioppn4r07yy96tesb80aswd","cmioppl1506o596terttjipjz","Balikpapan","Lontar","2025-12-16T13:40:15.271Z","2025-12-17T16:40:15.271Z",0,,"LOADING","PT Steel Indonesia"
"cmioppn4t07z096terchvc0cp","cmioppl1706o696teim46xjwz","Kariangau","Gresik","2025-12-26T02:07:39.071Z","2025-12-26T17:07:39.071Z",0,0,"SCHEDULED","PLN"
"cmioppn4v07z296telsb334df","cmioppl1906o796tefoyr7igs","Sangatta","Lontar","2025-12-24T21:49:41.921Z","2025-12-26T02:49:41.921Z",0,0,"DISCHARGING","PT Semen Indonesia"
"cmioppn4z07z696tevdc1sq1s","cmioppl1c06o996te7sozd3i9","Banjarmasin","Paiton","2025-12-25T00:04:11.497Z","2025-12-25T22:04:11.497Z",0,0,"SCHEDULED","PT Steel Indonesia"
"cmioppn5207z896tewcfkixgz","cmioppl1d06oa96ter6gq32l6","Muara Pantai","Cilacap","2025-12-27T09:07:13.002Z","2025-12-28T09:07:13.002Z",0,0,"CANCELLED","PT Steel Indonesia"
"cmioppn5407za96te412hwf0c","cmioppl1f06ob96teiclroogg","Kariangau","Lontar","2025-12-17T17:35:52.392Z","2025-12-18T15:35:52.392Z",0,,"LOADING","PT Semen Indonesia"
"cmioppn5607zc96tezyxqkasx","cmioppl1g06oc96te542fhvfo","Sangatta","Lontar","2025-12-17T12:46:58.269Z","2025-12-17T20:46:58.269Z",0,,"SCHEDULED","PT Pupuk Indonesia"
"cmioppn5807ze96te9ydsl6zq","cmioppl1h06od96tesqjuyah0","Muara Pantai","Lontar","2025-12-22T20:15:07.054Z","2025-12-23T18:15:07.054Z",0,0,"SAILING","PT Semen Indonesia"
"cmioppn5a07zg96texz0scwjf","cmioppl1j06oe96tevrpmww99","Sangatta","Gresik","2025-12-20T11:27:23.681Z","2025-12-20T17:27:23.681Z",0,,"COMPLETED","PT Pupuk Indonesia"
"cmioppn5c07zi96tet791bcu1","cmioppl1l06of96tex3axnyjz","Banjarmasin","Merak","2025-12-22T03:28:10.692Z","2025-12-23T07:28:10.692Z",0,0,"STANDBY","PT Petrokimia"
"cmioppn5e07zk96te55s8rawr","cmioppl1n06og96teogbzu2er","Sangatta","Merak","2025-12-24T16:54:12.686Z","2025-12-25T20:54:12.686Z",0,0,"COMPLETED","PT Petrokimia"
"cmioppn5g07zm96teh7eoqrh9","cmioppl1p06oh96tecdoht7vs","Tarakan","Lontar","2025-12-27T02:03:46.470Z","2025-12-27T23:03:46.470Z",0,,"ARRIVED","PLN"
"cmioppn5j07zo96teofmyp3df","cmioppl1q06oi96te70kq4n4y","Samarinda","Gresik","2025-12-24T16:06:33.301Z","2025-12-25T04:06:33.301Z",0,0,"COMPLETED","PT Semen Indonesia"
"cmioppn5l07zq96te1gsv1rqn","cmioppl1r06oj96te6m4sslec","Kariangau","Cilacap","2025-12-27T01:40:58.572Z","2025-12-27T10:40:58.572Z",0,0,"ARRIVED","PLN"
"cmioppn5n07zs96te9xm9f8g4","cmioppl1t06ok96te3r9bbwg0","Tanjung Bara","Lontar","2025-12-30T19:35:08.115Z","2025-12-31T03:35:08.115Z",0,0,"ARRIVED","PT Semen Indonesia"
"cmioppn5o07zu96tek20934vu","cmioppl1u06ol96teuht8nuqo","Kariangau","Gresik","2025-12-23T15:15:57.294Z","2025-12-23T23:15:57.294Z",0,,"STANDBY","PLN"
"cmioppn5q07zw96ted1b755ee","cmioppl1w06om96tewrzf5702","Tanjung Bara","Gresik","2025-12-26T04:49:40.121Z","2025-12-26T19:49:40.121Z",0,,"STANDBY","PT Steel Indonesia"
"cmioppn5t07zy96tesa6d1wgx","cmioppl1x06on96te8n19eko8","Kariangau","Cilacap","2025-12-30T10:13:46.027Z","2025-12-31T04:13:46.027Z",0,0,"LOADING","PT Steel Indonesia"
"cmioppn5v080096tewxlb4b9d","cmioppl1y06oo96tenxk8gf22","Tarakan","Tanjung Priok","2025-12-30T11:27:08.489Z","2025-12-30T19:27:08.489Z",0,,"STANDBY","PT Petrokimia"
"cmioppn5y080296teow8rwlv8","cmioppl2006op96teye6ix8m5","Sangatta","Gresik","2025-12-27T17:14:21.986Z","2025-12-28T06:14:21.986Z",0,0,"COMPLETED","PT Steel Indonesia"
"cmioppn60080496teu1u8iny4","cmioppl2206oq96te71yo4eu4","Banjarmasin","Gresik","2025-12-14T22:33:28.672Z","2025-12-15T20:33:28.672Z",0,0,"SAILING","PT Semen Indonesia"
"cmioppn62080696tety8czaop","cmioppl2306or96temzabt0gy","Sangatta","Cilacap","2025-12-21T09:08:30.988Z","2025-12-21T22:08:30.988Z",0,0,"SCHEDULED","PT Petrokimia"
"cmioppn64080896tepj0j4baj","cmioppl2506os96tew5rqo5le","Kariangau","Gresik","2025-12-27T22:48:01.363Z","2025-12-28T21:48:01.363Z",0,,"LOADING","PT Steel Indonesia"
"cmioppn68080c96tedsbkmc1z","cmioppl2806ou96tedm9ez1ud","Banjarmasin","Gresik","2025-12-18T18:55:15.588Z","2025-12-19T12:55:15.588Z",0,,"DISCHARGING","PT Pupuk Indonesia"
